abbreviation	name	equation	reversible	compartment	lowbnd	uppbnd	obj_coef	rule	subsystem
CYTK1	cytidylate kinase (CMP)	[c] : atp + cmp <==> adp + cdp	Reversible	c	-1000	1000	0		Nucleotide Salvage Pathways
CYTK2	cytidylate kinase (dCMP)	[c] : atp + dcmp <==> adp + dcdp	Reversible	c	-1000	1000	0		Nucleotide Salvage Pathways
DADA	Deoxyadenosine deaminase	[c] : dad-2 + h + h2o --> din + nh4	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
DADK	deoxyadenylate kinase	[c] : atp + damp <==> adp + dadp	Reversible	c	-1000	1000	0		Nucleotide Salvage Pathways
DCTPD	dCTP deaminase	[c] : dctp + h + h2o --> dutp + nh4	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
DGK1	deoxyguanylate kinase (dGMP:ATP)	[c] : atp + dgmp <==> adp + dgdp	Reversible	c	-1000	1000	0		Nucleotide Salvage Pathways
DURIK1	deoxyuridine kinase (ATP:Deoxyuridine)	[c] : atp + duri --> adp + dump + h	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
DUTPDP	dUTP diphosphatase	[c] : dutp + h2o --> dump + h + ppi	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
GK1	guanylate kinase (GMP:ATP)	[c] : atp + gmp <==> adp + gdp	Reversible	c	-1000	1000	0		Nucleotide Salvage Pathways
GP4GH	Gp4G hydrolase	[c] : gp4g + h2o --> (2) gdp + (2) h	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
GUAD	guanine deaminase	[c] : gua + h + h2o --> nh4 + xan	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
NDPK1	nucleoside-diphosphate kinase (ATP:GDP)	[c] : atp + gdp <==> adp + gtp	Reversible	c	-1000	1000	0		Nucleotide Salvage Pathways
NDPK2	nucleoside-diphosphate kinase (ATP:UDP)	[c] : atp + udp <==> adp + utp	Reversible	c	-1000	1000	0		Nucleotide Salvage Pathways
NDPK3	nucleoside-diphosphate kinase (ATP:CDP)	[c] : atp + cdp <==> adp + ctp	Reversible	c	-1000	1000	0		Nucleotide Salvage Pathways
NDPK4	nucleoside-diphosphate kinase (ATP:dTDP)	[c] : atp + dtdp <==> adp + dttp	Reversible	c	-1000	1000	0		Nucleotide Salvage Pathways
NDPK5	nucleoside-diphosphate kinase (ATP:dGDP)	[c] : atp + dgdp <==> adp + dgtp	Reversible	c	-1000	1000	0		Nucleotide Salvage Pathways
NDPK6	nucleoside-diphosphate kinase (ATP:dUDP)	[c] : atp + dudp <==> adp + dutp	Reversible	c	-1000	1000	0		Nucleotide Salvage Pathways
NDPK7	nucleoside-diphosphate kinase (ATP:dCDP)	[c] : atp + dcdp <==> adp + dctp	Reversible	c	-1000	1000	0		Nucleotide Salvage Pathways
NDPK8	nucleoside-diphosphate kinase (ATP:dADP)	[c] : atp + dadp <==> adp + datp	Reversible	c	-1000	1000	0		Nucleotide Salvage Pathways
RNDR1	ribonucleoside-diphosphate reductase (ADP)	[c] : adp + trdrd --> dadp + h2o + trdox	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
RNDR2	ribonucleoside-diphosphate reductase (GDP)	[c] : gdp + trdrd --> dgdp + h2o + trdox	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
RNDR3	ribonucleoside-diphosphate reductase (CDP)	[c] : cdp + trdrd --> dcdp + h2o + trdox	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
RNDR4	ribonucleoside-diphosphate reductase (UDP)	[c] : trdrd + udp --> dudp + h2o + trdox	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
RNTR1	ribonucleoside-triphosphate reductase (ATP)	[c] : atp + trdrd --> datp + h2o + trdox	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
RNTR2	ribonucleoside-triphosphate reductase (GTP)	[c] : gtp + trdrd --> dgtp + h2o + trdox	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
RNTR3	ribonucleoside-triphosphate reductase (CTP)	[c] : ctp + trdrd --> dctp + h2o + trdox	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
RNTR4	ribonucleoside-triphosphate reductase (UTP)	[c] : trdrd + utp --> dutp + h2o + trdox	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
TMDK1	thymidine kinase (ATP:thymidine)	[c] : atp + thymd --> adp + dtmp + h	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
TMDS	thymidylate synthase	[c] : dump + mlthf --> dhf + dtmp	Irreversible	c	0	1000	0		Nucleotide Salvage Pathways
UMPK	UMP kinase	[c] : atp + ump <==> adp + udp	Reversible	c	-1000	1000	0		Nucleotide Salvage Pathways
AIRC1	phosphoribosylaminoimidazole carboxylase (ATP-dependent)	[c] : air + atp + co2 + h2o --> 5aizc + adp + (2) h + pi	Irreversible	c	0	1000	0		Nucleotides and nucleic acids
DURIPP	purine-nucleoside phosphatase (deoxyuridine)	[c] : duri + pi <==> 2dr1p + ura	Reversible	c	-1000	1000	0		Nucleotides and nucleic acids
GMPR	GMP reductase	[c] : gmp + (2) h + nadph --> imp + nadp + nh4	Irreversible	c	0	1000	0		Nucleotides and nucleic acids
PYNP1r	pyrimidine-nucleoside phosphorylase (cytosine)	[c] : csn + r1p <==> cytd + pi	Reversible	c	-1000	1000	0		Nucleotides and nucleic acids
PYNP2	pyrimidine-nucleoside phosphorylase (uracil)	[c] : pi + uri <==> r1p + ura	Reversible	c	-1000	1000	0		Nucleotides and nucleic acids
TMDPP	thymidine phosphorylase	[c] : pi + thymd <==> 2dr1p + thym	Reversible	c	-1000	1000	0		Nucleotides and nucleic acids
UPPRT	uracil phosphoribosyltransferase	[c] : prpp + ura --> ppi + ump	Irreversible	c	0	1000	0		Nucleotides and nucleic acids
AMINOX9	amine oxidase (copper-containing )	[c] : h2o + met-L + o2 --> 4met2obut + h2o2 + nh4	Irreversible	c	0	1000	0		Other
APSPT	adenosine 5'-phosphosulfate reductase;	[c] : aps + trdrd <==> amp + (2) h + so3 + trdox	Reversible	c	-1000	1000	0		Other
CLPNS	cardiolipin synthetase	[c] : cdpdag + pgly --> cdlp + cmp + h	Irreversible	c	0	1000	0		Other
CYCPO	cytochrome-c peroxidase	[c] : (2) focytcc + (2) h + h2o2 --> (2) ficytcc + (2) h2o	Irreversible	c	0	1000	0		Other
DMATT	dimethylallyltranstransferase	[c] : dmpp + ipdp --> grdp + ppi	Irreversible	c	0	1000	0		Other
FMETTRS	Methionyl-tRNA formyltransferase	[c] : 10fthf + mettrna --> fmettrna + thf	Irreversible	c	0	1000	0		Other
GLUADT	glutaminyl-tRNA synthase (glutamine-hydrolysing)	[c] : atp + gln-L + glutrna + h2o --> adp + glntrna + glu-L + h + pi	Irreversible	c	0	1000	0		Other
GRTT	geranyltranstransferase	[c] : grdp + ipdp --> frdp + ppi	Irreversible	c	0	1000	0		Other
GTHP	glutathione peridoxase	[c] : (2) gthrd + h2o2 <==> gthox + (2) h2o	Reversible	c	-1000	1000	0		Other
GTPDPK	GTP diphosphokinase	[c] : atp + gtp --> amp + gdptp + h	Irreversible	c	0	1000	0		Other
NPPDO	2-nitropropane dioxygenase	[c] : (2) n2ppn + o2 --> (2) acetone + (2) h + (2) no2	Irreversible	c	0	1000	0		Other
PPACH	phosphonoacetate hydrolase	[c] : h2o + ppac --> ac + pi	Irreversible	c	0	1000	0		Other
PPIK	polyphosphate kinase	[c] : atp + ppi --> adp + pppi	Irreversible	c	0	1000	0		Other
PYRZAM	Pyrazinamidase	[c] : h2o + malm --> male + nh4	Irreversible	c	0	1000	0		Other
ATPS4r	ATP synthase (four protons for one ATP)	adp[c] + (4) h[e] + pi[c] <==> atp[c] + (3) h[c] + h2o[c]	Reversible	c,e	-1000	1000	0		Oxidative Phosphorylation
CYTBD	cytochrome oxidase bd (ubiquinol-8: 2 protons)	(2) h[c] + (0.5) o2[c] + ubq8h2[c] --> (2) h[e] + h2o[c] + ubq8[c]	Irreversible	c,e	0	1000	0		Oxidative Phosphorylation
G3PD5	glycerol-3-phosphate dehydrogenase (ubiquinone-8)	[c] : glyc3p + ubq8 --> dhap + ubq8h2	Irreversible	c	0	1000	0		Oxidative Phosphorylation
NADH2u8	NADH dehydrogenase (Ubiquinone-8 & 2 protons)	(3) h[c] + nadh[c] + ubq8[c] --> (2) h[e] + nad[c] + ubq8h2[c]	Irreversible	c,e	0	1000	0		Oxidative Phosphorylation
NADH7	NADH dehydrogenase (menaquinone-8 & 2 protons)	(3) h[c] + mqn8[c] + nadh[c] --> (2) h[e] + mql8[c] + nad[c]	Irreversible	c,e	0	1000	0		Oxidative Phosphorylation
NADH8	NADH dehydrogenase (demethylmenaquinone-8 & 2.8 protons)	2dmmq8[c] + (3.8) h[c] + nadh[c] --> 2dmmql8[c] + (2.8) h[e] + nad[c]	Irreversible	c,e	0	1000	0		Oxidative Phosphorylation
NADPH12	Quinone oxidoreductase	[c] : h + nadph + ubq8 --> nadp + ubq8h2	Irreversible	c	0	1000	0		Oxidative Phosphorylation
NO3R1	Nitrate reductase (Ubiquinol-8)	(2) h[c] + no3[c] + ubq8h2[c] --> (2) h[e] + h2o[c] + no2[c] + ubq8[c]	Irreversible	c,e	0	1000	0		Oxidative Phosphorylation
NO3R2	Nitrate reductase (Menaquinol-8)	(2) h[c] + mql8[c] + no3[c] --> (2) h[e] + h2o[c] + mqn8[c] + no2[c]	Irreversible	c,e	0	1000	0		Oxidative Phosphorylation
SUCD4	succinate dehyrdogenase	[c] : fadh2 + ubq8 <==> fad + ubq8h2	Reversible	c	-1000	1000	0		Oxidative Phosphorylation
THD2	NAD(P) transhydrogenase	(2) h[e] + nadh[c] + nadp[c] --> (2) h[c] + nad[c] + nadph[c]	Irreversible	c,e	0	1000	0		Oxidative Phosphorylation
THD5	NAD transhydrogenase	[c] : nad + nadph --> nadh + nadp	Irreversible	c	0	1000	0		Oxidative Phosphorylation
TRDR	thioredoxin reductase (NADPH)	[c] : h + nadph + trdox --> nadp + trdrd	Irreversible	c	0	1000	0		Oxidative Phosphorylation
EDA	2-dehydro-3-deoxy-phosphogluconate aldolase	[c] : 2ddg6p --> g3p + pyr	Irreversible	c	0	1000	0		Pentose Phosphate Pathway
G6PDH	glucose 6-phosphate dehydrogenase	[c] : g6p + nadp --> 6pgl + h + nadph	Irreversible	c	0	1000	0		Pentose Phosphate Pathway
G6PDHy	glucose 6-phosphate dehydrogenase	[c] : g6p + nadp <==> 6pgl + h + nadph	Reversible	c	-1000	1000	0		Pentose Phosphate Pathway
PGDH	phosphogluconate dehydrogenase	[c] : 6pgc + nadp --> co2 + nadph + ru5p-D	Irreversible	c	0	1000	0		Pentose Phosphate Pathway
PGDHY	phosphogluconate dehydratase	[c] : 6pgc --> 2ddg6p + h2o	Irreversible	c	0	1000	0		Pentose Phosphate Pathway
RPE	ribulose 5-phosphate 3-epimerase	[c] : ru5p-D <==> xu5p-D	Reversible	c	-1000	1000	0		Pentose Phosphate Pathway
RPI	ribose-5-phosphate isomerase	[c] : r5p <==> ru5p-D	Reversible	c	-1000	1000	0		Pentose Phosphate Pathway
TAL	transaldolase	[c] : g3p + s7p <==> e4p + f6p	Reversible	c	-1000	1000	0		Pentose Phosphate Pathway
TKT1	transketolase	[c] : r5p + xu5p-D <==> g3p + s7p	Reversible	c	-1000	1000	0		Pentose Phosphate Pathway
TKT2	transketolase	[c] : e4p + xu5p-D <==> f6p + g3p	Reversible	c	-1000	1000	0		Pentose Phosphate Pathway
EPPP	exopolyphosphatase	[c] : h2o + polypi --> h + pi	Irreversible	c	0	1000	0		Phosphate and sulfur
FDMO1	FMN-dependent monooxygenase (ethanesulfonate)	[c] : eths + fmnRD + o2 --> acald + fmn + h + h2o + so3	Irreversible	c	0	1000	0		Phosphate and sulfur
FDMO2	FMN-dependent monooxygenase (butanesulfonate)	[c] : buts + fmnRD + o2 --> btal + fmn + h + h2o + so3	Irreversible	c	0	1000	0		Phosphate and sulfur
FDMO3	FMN-dependent monooxygenase (hexanesulfonate)	[c] : fmnRD + hexs + o2 --> fmn + h + h2o + hxal + so3	Irreversible	c	0	1000	0		Phosphate and sulfur
FDMO5	FMN-dependent monooxygenase (sulfoacetate)	[c] : fmnRD + o2 + sula --> fmn + glx + h + h2o + so3	Irreversible	c	0	1000	0		Phosphate and sulfur
FDMO6	FMN-dependent monooxygenase (isethionate)	[c] : fmnRD + istnt + o2 --> fmn + gcald + h + h2o + so3	Irreversible	c	0	1000	0		Phosphate and sulfur
PROTRS	Prolyl-tRNA synthetase	[c] : atp + pro-L + trnapro --> amp + ppi + protrna	Irreversible	c	0	1000	0		Proline Metabolism
ADSL1r	adenylsuccinate lyase	[c] : dcamp <==> amp + fum	Reversible	c	-1000	1000	0		Purine and Pyrimidine Biosynthesis
ADSL2r	adenylosuccinate lyase	[c] : 25aics <==> aicar + fum	Reversible	c	-1000	1000	0		Purine and Pyrimidine Biosynthesis
ADSS	adenylosuccinate synthetase	[c] : asp-L + gtp + imp --> dcamp + gdp + (2) h + pi	Irreversible	c	0	1000	0		Purine and Pyrimidine Biosynthesis
CTPS2	CTP synthase (glutamine)	[c] : atp + gln-L + h2o + utp --> adp + ctp + glu-L + (2) h + pi	Irreversible	c	0	1000	0		Purine and Pyrimidine Biosynthesis
DHORD2	dihydoorotic acid dehydrogenase (quinone8)	[c] : dhor-S + ubq8 --> orot + ubq8h2	Irreversible	c	0	1000	0		Purine and Pyrimidine Biosynthesis
DHORD5	dihydroorotic acid (menaquinone-8)	[c] : dhor-S + mqn8 --> mql8 + orot	Irreversible	c	0	1000	0		Purine and Pyrimidine Biosynthesis
DHORTS	dihydroorotase	[c] : dhor-S + h2o <==> cbasp + h	Reversible	c	-1000	1000	0		Purine and Pyrimidine Biosynthesis
GARFT	phosphoribosylglycinamide formyltransferase	[c] : 10fthf + gar <==> fgam + h + thf	Reversible	c	-1000	1000	0		Purine and Pyrimidine Biosynthesis
GART	Phosphoribosylglycinamide formyltransferase 2	[c] : atp + for + gar --> adp + fgam + h + pi	Irreversible	c	0	1000	0		Purine and Pyrimidine Biosynthesis
GLUPRT	glutamine phosphoribosyldiphosphate amidotransferase	[c] : gln-L + h2o + prpp --> glu-L + ppi + pram	Irreversible	c	0	1000	0		Purine and Pyrimidine Biosynthesis
GMPS2	GMP synthase (glutamine-hydrolysing)	[c] : atp + gln-L + h2o + xmp --> amp + glu-L + gmp + (2) h + ppi	Irreversible	c	0	1000	0		Purine and Pyrimidine Biosynthesis
ORPT	orotate phosphoribosyltransferase	[c] : orot5p + ppi <==> orot + prpp	Reversible	c	-1000	1000	0		Purine and Pyrimidine Biosynthesis
PRAGS	phosphoribosylglycinamide synthetase	[c] : atp + gly + pram --> adp + gar + h + pi	Irreversible	c	0	1000	0		Purine and Pyrimidine Biosynthesis
PRAIS	phosphoribosylaminoimidazole synthetase	[c] : atp + fpram --> adp + air + h + pi	Irreversible	c	0	1000	0		Purine and Pyrimidine Biosynthesis
PRFGS	phosphoribosylformylglycinamidine synthase	[c] : atp + fgam + gln-L + h2o --> adp + fpram + glu-L + (2) h + pi	Irreversible	c	0	1000	0		Purine and Pyrimidine Biosynthesis
ACS	acetyl-CoA synthetase	[c] : ac + atp + coa --> accoa + amp + ppi	Irreversible	c	0	1000	0		Pyruvate Metabolism
DAPAL	2,3-Diaminopropionate ammonia-lyase	[c] : 23dap + h2o <==> (2) nh4 + pyr	Reversible	c	-1000	1000	0		Pyruvate Metabolism
PTAr	phosphotransacetylase	[c] : accoa + pi <==> actp + coa	Reversible	c	-1000	1000	0		Pyruvate Metabolism
DMOCT	3-deoxy-manno-octulosonate cytidylyltransferase	[c] : ctp + kdo --> ckdo + ppi	Irreversible	c	0	1000	0		Riboflavin Metabolism
ASAD	aspartate-semialdehyde dehydrogenase	[c] : aspsa + nadp + pi <==> 4pasp + h + nadph	Reversible	c	-1000	1000	0		Threonine and Lysine Metabolism
DAPDC	diaminopimelate decarboxylase	[c] : 26dap-M + h --> co2 + lys-L	Irreversible	c	0	1000	0		Threonine and Lysine Metabolism
DAPE	diaminopimelate epimerase	[c] : 26dap-LL <==> 26dap-M	Reversible	c	-1000	1000	0		Threonine and Lysine Metabolism
DHDPRy	dihydrodipicolinate reductase (NADPH)	[c] : 23dhdp + h + nadph --> nadp + thdp	Irreversible	c	0	1000	0		Threonine and Lysine Metabolism
DHDPS	dihydrodipicolinate synthase	[c] : aspsa + pyr --> 23dhdp + h + (2) h2o	Irreversible	c	0	1000	0		Threonine and Lysine Metabolism
HSK	homoserine kinase	[c] : atp + hom-L --> adp + h + phom	Irreversible	c	0	1000	0		Threonine and Lysine Metabolism
LYSTRS	Lysyl-tRNA synthetase	[c] : atp + lys-L + trnalys --> amp + lystrna + ppi	Irreversible	c	0	1000	0		Threonine and Lysine Metabolism
P6CDH	Piperidine-6-carboxylate dehydrogenase	[c] : 1ppr6p + (2) h2o + nad --> 2aadp + h + nadh	Irreversible	c	0	1000	0		Threonine and Lysine Metabolism
SDPDS	succinyl-diaminopimelate desuccinylase	[c] : h2o + sl26da --> 26dap-LL + succ	Irreversible	c	0	1000	0		Threonine and Lysine Metabolism
THDPS	tetrahydropicolinate succinylase	[c] : h2o + succoa + thdp --> coa + sl2a6o	Irreversible	c	0	1000	0		Threonine and Lysine Metabolism
THRA	threonine aldolase	[c] : thr-L <==> acald + gly	Reversible	c	-1000	1000	0		Threonine and Lysine Metabolism
THRTRS	Threonyl-tRNA synthetase	[c] : atp + thr-L + trnathr --> amp + ppi + thrtrna	Irreversible	c	0	1000	0		Threonine and Lysine Metabolism
ARBabc	L-arabinose transport via ABC system	arab-L[e] + atp[c] + h2o[c] --> adp[c] + arab-L[c] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
ARGabc	L-arginine transport via ABC system	arg-L[e] + atp[c] + h2o[c] --> adp[c] + arg-L[c] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
ATPS4	ATP synthase (four protons for one ATP)	adp[c] + (4) h[e] + pi[c] --> atp[c] + (3) h[c] + h2o[c]	Irreversible	c,e	0	1000	0		Transport
BZt6	benzoate transport in/out via proton symport	bz[e] + h[e] <==> bz[c] + h[c]	Reversible	c,e	-1000	1000	0		Transport
CA2abc1	calcium efflux  via ABC system	atp[c] + ca2[c] + h2o[c] --> adp[c] + ca2[e] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
CD2abc1	cadmium transport out via ABC system	atp[c] + cd2[c] + h2o[c] --> adp[c] + cd2[e] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
CD2abc2	cadmium transport in via ABC system	atp[c] + cd2[e] + h2o[c] --> adp[c] + cd2[c] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
CD2t4	cadminum transport out via antiport	cd2[c] + h[e] + k[e] --> cd2[e] + h[c] + k[c]	Irreversible	c,e	0	1000	0		Transport
CITt7	Citrate transport via succinate antiport	cit[e] + succ[c] --> cit[c] + succ[e]	Irreversible	c,e	0	1000	0		Transport
COBALTt4	cobalt transport out via proton antiporter	cobalt2[c] + h[e] + k[e] --> cobalt2[e] + h[c] + k[c]	Irreversible	c,e	0	1000	0		Transport
COBALTt5	cobalt transport in/out via permease (no H+)	cobalt2[c] <==> cobalt2[e]	Reversible	c,e	-1000	1000	0		Transport
CRO4t6	chromate transport in/out via proton symport	cro4[e] + h[e] <==> cro4[c] + h[c]	Reversible	c,e	-1000	1000	0		Transport
Cuabc	Copper transport via ABC system	atp[c] + cu2[e] + h2o[c] --> adp[c] + cu2[c] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
Cut1	Copper export via ATPase	atp[c] + cu2[c] + h2o[c] --> adp[c] + cu2[e] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
DDGLCNt2	2-dehydro-3-deoxy-D-gluconate transport via proton symport, reversible	2ddglcn[e] + h[e] <==> 2ddglcn[c] + h[c]	Reversible	c,e	-1000	1000	0		Transport
FE2abc	iron (II) transport via ABC system	atp[c] + fe2[e] + h2o[c] --> adp[c] + fe2[c] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
FE3abc	iron (III) transport via ABC system	atp[c] + fe3[e] + h2o[c] --> adp[c] + fe3[c] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
FERCYT	Fe (III) Reductase: G sulfurreducens	fe3[e] + focytcc[c] --> fe2[e] + ficytcc[c]	Irreversible	c,e	0	1000	0		Transport
FRUabc	D-fructose transport via ABC system	atp[c] + fru[e] + h2o[c] --> adp[c] + fru[c] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
GLCabc	D-glucose transport via ABC system	atp[c] + glc-D[e] + h2o[c] --> adp[c] + glc-D[c] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
GLCpts	D-glucose transport via PEP:Pyr PTS	glc-D[e] + pep[c] --> g6p[c] + pyr[c]	Irreversible	c,e	0	1000	0		Transport
GLYCLTt2r	glycolate transport via proton symport, reversible	glyclt[e] + h[e] <==> glyclt[c] + h[c]	Reversible	c,e	-1000	1000	0		Transport
ILEabc	L-isoleucine transport via ABC system	atp[c] + h2o[c] + ile-L[e] --> adp[c] + h[c] + ile-L[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
Kt6	potassium transport in/out via proton symport	h[e] + k[e] <==> h[c] + k[c]	Reversible	c,e	-1000	1000	0		Transport
L-LACt2	L-lactate reversible transport via proton symport	h[e] + lac-L[e] <==> h[c] + lac-L[c]	Reversible	c,e	-1000	1000	0		Transport
LEUabc	L-leucine transport via ABC system	atp[c] + h2o[c] + leu-L[e] --> adp[c] + h[c] + leu-L[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
MG2abc	magnesium transport via ABC system	atp[c] + h2o[c] + mg2[e] --> adp[c] + h[c] + mg2[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
MGt5	magnesium transport in/out via permease (no H+)	mg2[c] <==> mg2[e]	Reversible	c,e	-1000	1000	0		Transport
MNabc	manganese transport via ABC system	atp[c] + h2o[c] + mn2[e] --> adp[c] + h[c] + mn2[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
NH4t3	ammonium transport out via K+ antiport	k[c] + nh4[e] --> k[e] + nh4[c]	Irreversible	c,e	0	1000	0		Transport
NIabc	nickel transport via ABC system	atp[c] + h2o[c] + ni2[e] --> adp[c] + h[c] + ni2[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
NIt5	nickel transport in/out via permease (no H+)	ni2[c] <==> ni2[e]	Reversible	c,e	-1000	1000	0		Transport
NO2t3	nitrite transport out via proton antiport	h[e] + no2[c] --> h[c] + no2[e]	Irreversible	c,e	0	1000	0		Transport
NO3abc	nitrate transport via ABC system	atp[c] + h2o[c] + no3[e] --> adp[c] + h[c] + no3[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport
O2t	O2 transport in via diffusion	o2[e] <==> o2[c]	Reversible	c,e	-1000	1000	0		Transport
PIt6	phosphate transport in/out via proton symporter	h[e] + pi[e] <==> h[c] + pi[c]	Reversible	c,e	-1000	1000	0		Transport
PPA_1	inorganic diphosphatase (one proton translocation)	h2o[c] + ppi[c] --> h[e] + (2) pi[c]	Irreversible	c,e	0	1000	0		Transport
PPAt6	propionate transport in/out via proton symport	h[e] + ppa[e] <==> h[c] + ppa[c]	Reversible	c,e	-1000	1000	0		Transport
PROt5	L-proline:Na+ symporter	na1[e] + pro-L[e] <==> na1[c] + pro-L[c]	Reversible	c,e	-1000	1000	0		Transport
RIBabc	D-ribose transport via ABC system	atp[c] + h2o[c] + rib-D[e] --> adp[c] + h[c] + pi[c] + rib-D[c]	Irreversible	c,e	0	1000	0		Transport
SULabc	sulfate transport via ABC system	atp[c] + h2o[c] + so4[e] --> adp[c] + h[c] + pi[c] + so4[c]	Irreversible	c,e	0	1000	0		Transport
TSULabc	thiosulfate transport via ABC system	atp[c] + h2o[c] + tsul[e] --> adp[c] + h[c] + pi[c] + tsul[c]	Irreversible	c,e	0	1000	0		Transport
URAt6	uracil transport in/out via proton symport	h[e] + ura[e] <==> h[c] + ura[c]	Reversible	c,e	-1000	1000	0		Transport
VALabc	L-valine transport via ABC system	atp[c] + h2o[c] + val-L[e] --> adp[c] + h[c] + pi[c] + val-L[c]	Irreversible	c,e	0	1000	0		Transport
ZN2abc2	zinc transport in via ABC system	atp[c] + h2o[c] + zn2[e] --> adp[c] + h[c] + pi[c] + zn2[c]	Irreversible	c,e	0	1000	0		Transport
ZN2t4	zinc transport out via antiport	h[e] + k[e] + zn2[c] --> h[c] + k[c] + zn2[e]	Irreversible	c,e	0	1000	0		Transport
ACt6	acetate transport in/out via proton symport	ac[e] + h[e] <==> ac[c] + h[c]	Reversible	c,e	-1000	1000	0		Transport, Extracellular
ASPt2	L-aspartate transport in via proton symport	asp-L[e] + h[e] --> asp-L[c] + h[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
BUTSabc	butanesulfonate transport via ABC system	atp[c] + buts[e] + h2o[c] --> adp[c] + buts[c] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
CO2t	CO2 transport out via diffusion	co2[e] <==> co2[c]	Reversible	c,e	-1000	1000	0		Transport, Extracellular
ETHSabc	ethanesulfonate transport via ABC system	atp[c] + eths[e] + h2o[c] --> adp[c] + eths[c] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
ETOHt1	ethanol transport in/out via diffusion	etoh[e] <==> etoh[c]	Reversible	c,e	-1000	1000	0		Transport, Extracellular
FUMt6_na	fumarate transport in/out via sodium symport	fum[e] + na1[e] <==> fum[c] + na1[c]	Reversible	c,e	-1000	1000	0		Transport, Extracellular
GLNabc	L-glutamine transport via ABC system	atp[c] + gln-L[e] + h2o[c] --> adp[c] + gln-L[c] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
GLUt6	L-glutamate transport in/out via proton symporter	glu-L[e] + h[e] <==> glu-L[c] + h[c]	Reversible	c,e	-1000	1000	0		Transport, Extracellular
GLYC3Pabc	sn-Glycerol 3-phosphate transport via ABC system	atp[c] + glyc3p[e] + h2o[c] --> adp[c] + glyc3p[c] + h[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
H2Ot5	H2O transport via diffusion	h2o[e] <==> h2o[c]	Reversible	c,e	-1000	1000	0		Transport, Extracellular
HEXSabc	hexanesulfonate transport via ABC system	atp[c] + h2o[c] + hexs[e] --> adp[c] + h[c] + hexs[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
HOMt	Homoserine efflux	h[e] + hom-L[c] --> h[c] + hom-L[e]	Irreversible	c,e	0	1000	0		Transport, Extracellular
ISTNTabc	Isethionate transport via ABC system	atp[c] + h2o[c] + istnt[e] --> adp[c] + h[c] + istnt[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
MALt6_na	malate/sodium symporter	mal-L[e] + na1[e] <==> mal-L[c] + na1[c]	Reversible	c,e	-1000	1000	0		Transport, Extracellular
METabc	L-methionine transport via ABC system	atp[c] + h2o[c] + met-L[e] --> adp[c] + h[c] + met-L[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
METDabc	D-methionine transport via ABC system	atp[c] + h2o[c] + met-D[e] --> adp[c] + h[c] + met-D[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
MOBDabc	molybdate transport via ABC system	atp[c] + h2o[c] + mobd[e] --> adp[c] + h[c] + mobd[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
MOPSabc	MOPS transport via ABC system	atp[c] + h2o[c] + mops[e] --> adp[c] + h[c] + mops[c] + pi[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
