Id	Description	Flux	Compartment	Equation
rxn08842_c0	Lysophospholipase L2 2-acylglycerophosphoethanolamine n-C16 1 c0	-1000	c0	 cpd00001[c0] + cpd15340[c0] <--  cpd00067[c0] + cpd15237[c0] + cpd00908[c0]
rxn08851_c0	Lysophospholipase L2 2-acylglycerophosphoglycerol n-C18 1 c0	1000	c0	 cpd00001[c0] + cpd15349[c0] -->  cpd00067[c0] + cpd02090[c0] + cpd15269[c0]
rxn03638_c0	Acetyl-CoA D-glucosamine-1-phosphate N-acetyltransferase c0	0.8098104	c0	 cpd00022[c0] + cpd03671[c0] -->  cpd00067[c0] + cpd00010[c0] + cpd02611[c0]
rxn00802_c0	N-L-Argininosuccinate arginie-lyase c0	3.451144	c0	 cpd02152[c0] -->  cpd00051[c0] + cpd00106[c0]
rxn00785_c0	D-Fructose 6-phosphate D-glyceraldehyde-3-phosphate glycolaldehyde c0	-182.5694	c0	 cpd00072[c0] + cpd00102[c0] <--  cpd00236[c0] + cpd00198[c0]
rxn01740_c0	Shikimate NADP 5-oxidoreductase c0	-5.024273	c0	 cpd00006[c0] + cpd00383[c0] <--  cpd00067[c0] + cpd00005[c0] + cpd01716[c0]
rxn00966_c0	chorismate pyruvate-lyase 4-hydroxybenzoate-forming c0	0.003908795	c0	 cpd00216[c0] -->  cpd00020[c0] + cpd00136[c0]
rxn00225_c0	ATP acetate phosphotransferase c0	-363.1408	c0	 cpd00002[c0] + cpd00067[c0] + cpd00029[c0] <--  cpd00008[c0] + cpd00196[c0]
rxn01257_c0_ADCS	chorismate L-glutamine aminotransferase c0	0.5748228	c0	 cpd00053[c0] + cpd00216[c0] -->  cpd00023[c0] + cpd08210[c0]
rxn12008_c0	rxn12008 c0	0.003908795	c0	 cpd00113[c0] + cpd02590[c0] -->  cpd00012[c0] + cpd02557[c0]
rxn02320_c0	5-Amino-2-oxopentanoate 2-oxoglutarate aminotransferase c0	-1.111385	c0	 cpd00024[c0] + cpd00807[c0] <--  cpd00023[c0] + cpd00930[c0]
EX_cpd00305_e0	EX Thiamin e0	-0.003908795	e0	 cpd00305[e0] <-- () 
EX_cpd00264_e0	EX Spermidine e0	-0.08196973	e0	 cpd00264[e0] <-- () 
EX_cpd10515_e0	EX Fe2 e0	1000	e0	 cpd10515[e0] --> () 
EX_cpd10516_e0	EX fe3 e0	-800.0157	e0	 cpd10516[e0] <-- () 
EX_cpd00011_e0	EX CO2 e0	-478.357	e0	 cpd00011[e0] <-- () 
EX_cpd00001_e0	EX H2O e0	-538.9735	e0	 cpd00001[e0] <-- () 
EX_cpd00075_e0	EX Nitrite e0	-82.91018	e0	 cpd00075[e0] <-- () 
EX_cpd00033_e0	EX Glycine e0	5.730799	e0	 cpd00033[e0] --> () 
EX_cpd00009_e0	EX Phosphate e0	-10.70786	e0	 cpd00009[e0] <-- () 
EX_cpd00048_e0	EX Sulfate e0	892.1375	e0	 cpd00048[e0] --> () 
EX_cpd00013_e0	EX NH3 e0	-130.9159	e0	 cpd00013[e0] <-- () 
rxn06280_c0	L-Tyrosine:tRNA(Tyr) ligase (AMP-forming)	1.637831	c0	 cpd00002[c0] + cpd00067[c0] + cpd00069[c0] + cpd11751[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12194[c0]
rxn06300_c0	L-Alanine:tRNA(Ala) ligase (AMP-forming)	6.024879	c0	 cpd00002[c0] + cpd00067[c0] + cpd00035[c0] + cpd11906[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd11770[c0]
rxn06432_c0	L-Arginine:tRNA(Arg) ligase (AMP-forming)	3.451144	c0	 cpd00002[c0] + cpd00067[c0] + cpd00051[c0] + cpd11907[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12036[c0]
rxn06434_c0	L-Asparagine:tRNA(Asn) ligase (AMP-forming)	2.80771	c0	 cpd00002[c0] + cpd00067[c0] + cpd00132[c0] + cpd11908[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12313[c0]
rxn06435_c0	L-Cysteine:tRNA(Cys) ligase (AMP-forming)	1.052891	c0	 cpd00002[c0] + cpd00067[c0] + cpd00084[c0] + cpd11910[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12255[c0]
rxn06437_c0	L-Glutamine:tRNA(Gln) ligase (AMP-forming)	3.10018	c0	 cpd00002[c0] + cpd00067[c0] + cpd00053[c0] + cpd11911[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12060[c0]
rxn06438_c0	Glycine:tRNA(Gly) ligase (AMP-forming)	3.10018	c0	 cpd00002[c0] + cpd00067[c0] + cpd00033[c0] + cpd11913[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12100[c0]
rxn06439_c0	L-Histidine:tRNA(His) ligase (AMP-forming)	1.111385	c0	 cpd00002[c0] + cpd00067[c0] + cpd00119[c0] + cpd11914[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12228[c0]
rxn06440_c0	L-Isoleucine:tRNA(Ile) ligase (AMP-forming)	3.39265	c0	 cpd00002[c0] + cpd00067[c0] + cpd00322[c0] + cpd11915[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12256[c0]
rxn06441_c0	L-Leucine:tRNA(Leu) ligase (AMP-forming)	5.264457	c0	 cpd00002[c0] + cpd00067[c0] + cpd00107[c0] + cpd11916[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12003[c0]
rxn06443_c0	L-Methionine:tRNAMet ligase (AMP-forming)	1.813313	c0	 cpd00002[c0] + cpd00067[c0] + cpd00060[c0] + cpd11918[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12105[c0]
rxn06444_c0	L-Phenylalanine:tRNA(Ala) ligase (AMP-forming)	2.164277	c0	 cpd00002[c0] + cpd00067[c0] + cpd00066[c0] + cpd11919[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12335[c0]
rxn06445_c0	L-Proline:tRNA(Pro) ligase (AMP-forming)	2.573735	c0	 cpd00002[c0] + cpd00067[c0] + cpd00129[c0] + cpd11920[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12164[c0]
rxn06446_c0	L-Serine:tRNA(Ser) ligase (AMP-forming)	2.515241	c0	 cpd00002[c0] + cpd00054[c0] + cpd11921[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12132[c0]
rxn06447_c0	L-Threonine:tRNA(Thr) ligase (AMP-forming)	2.983192	c0	 cpd00002[c0] + cpd00161[c0] + cpd11922[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12229[c0]
rxn06448_c0	L-Tryptophan -tRNA(Trp) ligase (AMP-forming)	0.6434337	c0	 cpd00002[c0] + cpd00067[c0] + cpd00065[c0] + cpd11923[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12336[c0]
rxn06449_c0	L-Valine:tRNAVal ligase (AMP-forming)	4.971987	c0	 cpd00002[c0] + cpd00067[c0] + cpd00156[c0] + cpd11924[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12133[c0]
rxn06936_c0	L-Aspartate:tRNA(Asp) ligase (AMP-forming)	2.80771	c0	 cpd00002[c0] + cpd00067[c0] + cpd00041[c0] + cpd11909[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd12226[c0]
rxn08857_c0	Lysyl-tRNA synthetase	4.036084	c0	 cpd00002[c0] + cpd00067[c0] + cpd00039[c0] + cpd11917[c0] -->  cpd00012[c0] + cpd00018[c0] + cpd15249[c0]
ecoli_ProtSyn	Protein Synthesis, E coli	0.05849397	c0	(2000) cpd00001[c0] + (2000) cpd00038[c0] + (53) cpd12227[c0] + (28) cpd12194[c0] + (103) cpd11770[c0] + (59) cpd12036[c0] + (48) cpd12313[c0] + (18) cpd12255[c0] + (53) cpd12060[c0] + (53) cpd12100[c0] + (19) cpd12228[c0] + (58) cpd12256[c0] + (90) cpd12003[c0] + (31) cpd12105[c0] + (37) cpd12335[c0] + (44) cpd12164[c0] + (43) cpd12132[c0] + (51) cpd12229[c0] + (11) cpd12336[c0] + (85) cpd12133[c0] + (48) cpd12226[c0] + (69) cpd15249[c0] --> (3001) cpd00067[c0] + (2000) cpd00009[c0] + (2000) cpd00031[c0] + (53) cpd11912[c0] + (28) cpd11751[c0] + (103) cpd11906[c0] + (59) cpd11907[c0] + (48) cpd11908[c0] + (18) cpd11910[c0] + (53) cpd11911[c0] + (53) cpd11913[c0] + (19) cpd11914[c0] + (58) cpd11915[c0] + (90) cpd11916[c0] + (31) cpd11918[c0] + (37) cpd11919[c0] + (44) cpd11920[c0] + (43) cpd11921[c0] + (51) cpd11922[c0] + (11) cpd11923[c0] + (85) cpd11924[c0] + (48) cpd11909[c0] + (69) cpd11917[c0] + ecoli_Protein[c0]
ecoli_DNASyn	DNA Synthesis, E coli	0.01195631	c0	(100) cpd00002[c0] + (100) cpd00001[c0] + (25) cpd00115[c0] + (25) cpd00356[c0] + (25) cpd00241[c0] + (25) cpd00357[c0] --> (100) cpd00012[c0] + (100) cpd00067[c0] + (100) cpd00009[c0] + (100) cpd00008[c0] + ecoli_DNA[c0]
ecoli_RNASyn	RNA Synthesis, E coli	0.07548573	c0	(126) cpd00002[c0] + (100) cpd00001[c0] + (20) cpd00052[c0] + (22) cpd00062[c0] + (32) cpd00038[c0] --> (100) cpd00012[c0] + (100) cpd00067[c0] + (100) cpd00009[c0] + (100) cpd00008[c0] + ecoli_RNA[c0]
ecoli_phosholipidSyn	Phospholipid Synthesis, E Coli	0.02943093	c0	(2) cpd00001[c0] + (0.057) clpn_EC[c0] + (0.688) pe_EC[c0] + (0.193) pg_EC[c0] + (0.062) ps_EC[c0] --> (0.5) cpd00009[c0] + ecoli_phospholipid[c0]
CLPNS_EC	Cardiolipin Synthase (E.coli)	0.08387814	c0	(0.04) pg_EC[c0] -->  cpd00100[c0] + (0.02) clpn_EC[c0]
PSD_EC	Phosphatidylserine decarboxylase (Ecoli)	1.2212	c0	 cpd00067[c0] + (0.02) ps_EC[c0] -->  cpd00011[c0] + (0.02) pe_EC[c0]
PGPP_EC	Phosphatidylglycerol phosphate phosphatase (Ecoli)	0.4517647	c0	 cpd00001[c0] + (0.02) pgp_EC[c0] -->  cpd00009[c0] + (0.02) pg_EC[c0]
PSSA_EC	Phosphatidylserine syntase (Ecoli)	1.312435	c0	 cpd00054[c0] + (0.02) cdpdag_EC[c0] -->  cpd00067[c0] + cpd00046[c0] + (0.02) ps_EC[c0]
PGSA_EC	Phosphatidylglycerol synthase (Ecoli)	0.4517647	c0	 cpd00080[c0] + (0.02) cdpdag_EC[c0] -->  cpd00067[c0] + cpd00046[c0] + (0.02) pgp_EC[c0]
DASYN_EC	CDP-Diacylglycerol synthetase (Ecoli)	1.7642	c0	 cpd00067[c0] + cpd00052[c0] + (0.02) pa_EC[c0] -->  cpd00012[c0] + (0.02) cdpdag_EC[c0]
PASYN_EC	Phosphatidic acid synthase (Ecoli)	1.555425	c0	(0.208) cpd11466[c0] + cpd00080[c0] + (0.982) cpd15277[c0] + (0.373) cpd11825[c0] + (0.322) cpd15239[c0] + (0.115) cpd15294[c0] --> (2) cpd11493[c0] + (0.02) pa_EC[c0]
ecoli_LipopolysaccharideSyn	Lipopolysaccharide Synthesis, E coli	0.1043878	c0	 cpd03587[c0] + (3) cpd02546[c0] + (3) cpd03831[c0] + (2) cpd00026[c0] + (2) cpd00444[c0] --> (10) cpd00067[c0] + (3) cpd00008[c0] + (3) cpd00046[c0] + (2) cpd00014[c0] + (2) cpd00096[c0] + lps_EC[c0]
PEPT_EC	ethanolamine phosphotransferase (Ecoli)	0.2087756	c0	 cpd00067[c0] + cpd00046[c0] + (0.02) pe_EC[c0] -->  cpd00444[c0] + (0.02) 12dgr_EC[c0]
ecoli_PeptidoglycanSyn	Peptidoglycan subunit synthesis, E coli	0.3005174	c0	 cpd03495[c0] -->  cpd00067[c0] + cpd02229[c0] + peptido_EC[c0]
C141SN	Fatty acid biosynthesis (n-C14:1)	0.1788738	c0	(16) cpd00067[c0] + (5) cpd11492[c0] + (11) cpd00005[c0] + cpd11488[c0] --> (6) cpd00001[c0] + (5) cpd11493[c0] + (5) cpd00011[c0] + (11) cpd00006[c0] + cpd15294[c0]
C160SN	Fatty acid biosynthesis (n-C16:0)	1.527427	c0	(20) cpd00067[c0] + (6) cpd11492[c0] + (14) cpd00005[c0] + cpd11488[c0] --> (7) cpd00001[c0] + (6) cpd11493[c0] + (6) cpd00011[c0] + (14) cpd00006[c0] + cpd15277[c0]
C161SN	Fatty acid biosynthesis (n-C16:1)	0.5008467	c0	(19) cpd00067[c0] + (6) cpd11492[c0] + (13) cpd00005[c0] + cpd11488[c0] --> (7) cpd00001[c0] + (6) cpd11493[c0] + (6) cpd00011[c0] + (13) cpd00006[c0] + cpd15239[c0]
C181SN	Fatty acid biosynthesis (n-C18:1)	0.5801733	c0	(22) cpd00067[c0] + (7) cpd11492[c0] + (15) cpd00005[c0] + cpd11488[c0] --> (8) cpd00001[c0] + (7) cpd11493[c0] + (7) cpd00011[c0] + (15) cpd00006[c0] + cpd11825[c0]
KAS15	b-ketoacyl synthase	3.737176	c0	 cpd00067[c0] + cpd00022[c0] + cpd11492[c0] -->  cpd00010[c0] + cpd00011[c0] + cpd11488[c0]
DAGK_EC	Diacylglycerol kinase	0.2087756	c0	 cpd00002[c0] + (0.02) 12dgr_EC[c0] -->  cpd00067[c0] + cpd00008[c0] + (0.02) pa_EC[c0]
ecoli_biomass	ecoli_biomass	11.49646	c0	(59.81) cpd00002[c0] + (59.81) cpd00001[c0] + (0.00713) cpd00264[c0] + (3.4e-05) cpd00016[c0] + (0.000345) cpd00010[c0] + (0.0022) cpd00004[c0] + (0.00034) cpd00056[c0] + (0.003) cpd00026[c0] + (0.00034) cpd15561[c0] + (0.0017) cpd00005[c0] + (0.05) cpd00087[c0] + (0.00069) cpd00015[c0] + (0.03527) cpd00118[c0] + (3.4e-05) cpd11313[c0] + (0.005088) ecoli_Protein[c0] + (0.00104) ecoli_DNA[c0] + (0.006566) ecoli_RNA[c0] + (0.00256) ecoli_phospholipid[c0] + (0.00908) lps_EC[c0] + (0.02614) peptido_EC[c0] --> (59.81) cpd00067[c0] + (59.81) cpd00009[c0] + (59.81) cpd00008[c0]
Nitrogen_diffusion	Nitrogen Diffusion	-41.45509	c0/e0	 cpd00528[e0] <--  cpd00528[c0]
Acetate_NAsymport	Acetate Sodium Symport	5.730799	c0/e0	 cpd00971[e0] + cpd00029[e0] -->  cpd00029[c0] + cpd00971[c0]
Thiosulfate_cytochromc_redox	Thiosulfate Cytochrome c Redox	680.3524	c0/e0	(5) cpd00001[e0] + (8) cpd00109[c0] + cpd00268[e0] --> (10) cpd00067[e0] + (8) cpd00110[c0] + (2) cpd00048[e0]
Sulfite_cytochromc_redox	Sulfite Cytochrome c Redox	-865.6665	c0/e0	 cpd00001[e0] + (2) cpd00109[c0] + cpd00081[e0] <-- (2) cpd00067[e0] + (2) cpd00110[c0] + cpd00048[e0]
Sulfide_cytochromc_redox	Sulfide Cytochrome c Redox	-865.6665	c0/e0	(3) cpd00001[e0] + (4) cpd00109[c0] + cpd00239[e0] <-- (7) cpd00067[e0] + (4) cpd00110[c0] + cpd00081[e0]
EX_cpd00029_e0	EX Acetate e0	-5.730799	e0	 cpd00029[e0] <-- () 
EX_cpd00239_e0	EX Hydrogen sulfide e0	865.6665	e0	 cpd00239[e0] --> () 
EX_cpd00528_e0	EX Nitrogen e0	41.45509	e0	 cpd00528[e0] --> () 
EX_cpd00268_e0	EX Thiosulfate	-680.3524	e0	 cpd00268[e0] <-- () 
Sulfite_Reduction	Sulfite reduction via NADPH	2.870171	c0	(3) cpd00067[c0] + (3) cpd00005[c0] + cpd00081[c0] --> (3) cpd00001[c0] + cpd00239[c0] + (3) cpd00006[c0]
rxn01300_c0	ATP:L-homoserine O-phosphotransferase	6.375843	c0	 cpd00002[c0] + cpd00227[c0] -->  cpd00008[c0] + cpd00809[c0]
ATPM	ATP maintenance requirement	0.45	c0	 cpd00002[c0] + cpd00001[c0] -->  cpd00067[c0] + cpd00009[c0] + cpd00008[c0]
EX_pyrite	EX Pyrite FeS2	-199.9847	e0	 pyrite[e0] <-- () 
Pyrite_anaerobic_diss_e0	Pyrite (FeS2) Spontaneous Dissolution (anaerobic)	199.9847	e0	(14) cpd10516[e0] + (8) cpd00001[e0] + pyrite[e0] --> (16) cpd00067[e0] + (15) cpd10515[e0] + (2) cpd00048[e0]
Fe2_Oxidation	Fe(II) Oxidation via Fe(II) Oxidase (Yamanaka 1991)	499.9425	c0/e0	(4) cpd00067[c0] + cpd00007[c0] + (4) cpd10515[e0] --> (2) cpd00001[c0] + (4) cpd10516[e0]
NO_N2O_ferri_ferro_cytochrom	Nitric Oxide to Nitrous Oxide via ferrocytochome	41.45509	c0	(2) cpd00067[c0] + (2) cpd00418[c0] + (2) cpd00110[c0] -->  cpd00001[c0] + (2) cpd00109[c0] + cpd00659[c0]
N2O_N2_ferri_ferro_cytochrome	Nitrous Oxide to Nitrogen via ferrocytochrome	41.45509	c0	(2) cpd00067[c0] + (2) cpd00110[c0] + cpd00659[c0] -->  cpd00001[c0] + (2) cpd00109[c0] + cpd00528[c0]
rxn00083	NADPH:NAD+ oxidoreductase (B-specific)	-1000	c0	 cpd00003[c0] + cpd00005[c0] <--  cpd00004[c0] + cpd00006[c0]
rxn10125	NAD(P) transhydrogenase	1000	c0/e0	(2) cpd00067[e0] + cpd00004[c0] + cpd00006[c0] --> (2) cpd00067[c0] + cpd00003[c0] + cpd00005[c0]
rxn00086	glutathione:NADP+ oxidoreductase (EC 1.8.1.7)	1000	c0	 cpd00006[c0] + (2) cpd00042[c0] -->  cpd00067[c0] + cpd00005[c0] + cpd00111[c0]
rxn00205	Glutathione:hydrogen-peroxide oxidoreductase (EC 1.11.1.9)	-1000	c0	 cpd00025[c0] + (2) cpd00042[c0] <-- (2) cpd00001[c0] + cpd00111[c0]
rxn00014	Ferrocytochrome-c:hydrogen-peroxide oxidoreductase (EC 1.11.1.5)	-999.9552	c0	(2) cpd00067[c0] + cpd00025[c0] + (2) cpd00110[c0] <-- (2) cpd00001[c0] + (2) cpd00109[c0]
