Taxa	Index	Abundance	Cumulative	NumPresent	Model
Neokomagataea	2395	6.57107107056583e-07	0.999874273649108	33	NA
Fretibacter	2396	6.53717071063936e-07	0.999874927366179	30	NA
Lapidilactobacillus	2397	6.53293592697364e-07	0.999875580659771	34	NA
Sphaerospermopsis	2398	6.51657638377855e-07	0.99987623231741	30	NA
Rugosibacter	2399	6.49404956232651e-07	0.999876881722366	27	NA
Bythopirellula	2400	6.48217165322536e-07	0.999877529939531	36	NA
Candidatus Karelsulcia	2401	6.47715057120399e-07	0.999878177654588	30	NA
Tropicibacter	2402	6.47410520279187e-07	0.999878825065109	32	NA
Weeksella	2403	6.47253287737249e-07	0.999879472318396	29	NA
Formicincola	2404	6.46194551832605e-07	0.999880118512948	28	NA
Halanaeroarchaeum	2405	6.44329885180521e-07	0.999880762842833	29	NA
Halospeciosus	2406	6.42080566794188e-07	0.9998814049234	24	NA
Bacterioplanes	2407	6.36081657348717e-07	0.999882041005058	32	NA
Pajaroellobacter	2408	6.35200945529877e-07	0.999882676206003	19	NA
Thalassoglobus	2409	6.33678050912263e-07	0.999883309884054	36	NA
Iocasia	2410	6.33022722706432e-07	0.999883942906777	22	NA
Aristophania	2411	6.32548607579005e-07	0.999884575455384	30	NA
Gloeocapsa	2412	6.32290475239069e-07	0.999885207745859	30	NA
Rippkaea	2413	6.31034740126975e-07	0.9998858387806	29	NA
Amylolactobacillus	2414	6.30092892307694e-07	0.999886468873492	36	NA
Aliinostoc	2415	6.29787746454905e-07	0.999887098661238	28	NA
Yamadazyma	2416	6.25284182758319e-07	0.999887723945421	34	NA
Natronobeatus	2417	6.25124601908987e-07	0.999888349070023	29	NA
Marixanthomonas	2418	6.24502818671506e-07	0.999888973572842	24	NA
Candidatus Paraluminiphilus	2419	6.23468402898328e-07	0.999889597041245	34	NA
Nitrososphaera	2420	6.2095059142846e-07	0.999890217991836	34	NA
Ketobacter	2421	6.16429055772183e-07	0.999890834420892	34	NA
Giardia	2422	6.12907755102092e-07	0.999891447328647	33	NA
Candidiatus Paracoxiella	2423	6.1143793512393e-07	0.999892058766582	25	NA
Halotia	2424	6.07650128023568e-07	0.99989266641671	32	NA
Methanogenium	2425	6.06668620058763e-07	0.99989327308533	34	NA
Pelistega	2426	6.06234284092319e-07	0.999893879319614	29	NA
Fluoribacter	2427	6.03749736230494e-07	0.99989448306935	25	NA
Zygosaccharomyces	2428	6.01614801068242e-07	0.999895084684152	29	NA
Peduovirus	2429	6.01519764228225e-07	0.999895686203916	17	NA
Candidatus Williamhamiltonella	2430	5.94604271150156e-07	0.999896280808187	28	NA
Aliiglaciecola	2431	5.9318918728357e-07	0.999896873997374	25	NA
Candidatus Trichorickettsia	2432	5.9001276229387e-07	0.999897464010136	34	NA
Planctobacterium	2433	5.8653916415583e-07	0.999898050549301	32	NA
Candidatus Nitrosotenuis	2434	5.84153333463599e-07	0.999898634702634	33	NA
Haematospirillum	2435	5.84084864996244e-07	0.999899218787499	23	NA
Herminiimonas	2436	5.81938661041265e-07	0.99989980072616	32	NA
Beijerinckia	2437	5.81491927397833e-07	0.999900382218088	31	NA
Dissulfurispira	2438	5.80300462498594e-07	0.99990096251855	31	NA
Azorhizophilus	2439	5.78106181029866e-07	0.999901540624731	26	NA
Candidatus Palibaumannia	2440	5.771733937662e-07	0.999902117798125	23	NA
Jonesia	2441	5.76933318785344e-07	0.999902694731444	33	NA
Candidatus Atelocyanobacterium	2442	5.7408948725107e-07	0.999903268820931	32	NA
Halococcoides	2443	5.7385788796555e-07	0.999903842678819	29	NA
Suicoccus	2444	5.72162780816742e-07	0.9999044148416	28	NA
Acidothermus	2445	5.67651561080682e-07	0.999904982493161	33	NA
Hirschia	2446	5.67354281843113e-07	0.999905549847443	29	NA
Pelagimonas	2447	5.65252562365236e-07	0.999906115100005	29	NA
Alkanindiges	2448	5.60919786506604e-07	0.999906676019791	25	NA
Marivita	2449	5.60554946892373e-07	0.999907236574738	31	NA
Aminirod	2450	5.59720894926072e-07	0.999907796295633	10	NA
Candidatus Megaera	2451	5.55556976286185e-07	0.99990835185261	26	NA
Australozyma	2452	5.53506885183755e-07	0.999908905359495	24	NA
Candidatus Fervidibacter	2453	5.53487103350775e-07	0.999909458846598	28	NA
Fontisubflavum	2454	5.52190059591322e-07	0.999910011036658	30	NA
Marisediminicola	2455	5.50745354768908e-07	0.999910561782012	31	NA
Promethearchaeum	2456	5.49907119750484e-07	0.999911111689132	30	NA
Saliniradius	2457	5.49813783919171e-07	0.999911661502916	32	NA
Spirobacillus	2458	5.49539082688397e-07	0.999912211041999	28	NA
Saccharobesus	2459	5.49386208176543e-07	0.999912760428207	25	NA
Oxynema	2460	5.47555077828622e-07	0.999913307983285	29	NA
Candidatus Bipolaricaulis	2461	5.44604586691305e-07	0.999913852587871	30	NA
Silvanigrella	2462	5.44417176218718e-07	0.999914397005048	29	NA
Gallionella	2463	5.41474699991623e-07	0.999914938479748	31	NA
Candidatus Thiodubiliella	2464	5.41181745042323e-07	0.999915479661493	26	NA
Ampullimonas	2465	5.40126811609799e-07	0.999916019788304	29	NA
Hydrogenobaculum	2466	5.38324193359269e-07	0.999916558112498	24	NA
Candidatus Tachikawaea	2467	5.38260816225378e-07	0.999917096373314	20	NA
Candidatus Gullanella	2468	5.34529148907463e-07	0.999917630902463	14	NA
Orlajensenia	2469	5.32951969651362e-07	0.999918163854432	31	NA
Mimivirus	2470	5.32807659947671e-07	0.999918696662092	20	NA
Thalassobacter	2471	5.32326417426162e-07	0.99991922898851	30	NA
Methyloprofundus	2472	5.29644652640506e-07	0.999919758633163	26	NA
Denitrificimonas	2473	5.26627907797753e-07	0.99992028526107	29	NA
Alphabaculovirus	2474	5.26399162458837e-07	0.999920811660233	26	NA
Changpingibacter	2475	5.24227009709497e-07	0.999921335887242	28	NA
Polystyrenella	2476	5.23251927236292e-07	0.99992185913917	28	NA
Aquella	2477	5.21985487973304e-07	0.999922381124658	31	NA
Anthocerotibacter	2478	5.20424441234985e-07	0.999922901549099	31	NA
Luminiphilus	2479	5.19226411014767e-07	0.99992342077551	31	NA
Caldibacillus	2480	5.17995286757808e-07	0.999923938770797	4	NA
Chamaesiphon	2481	5.16174088575527e-07	0.999924454944885	31	NA
Spartinivicinus	2482	5.15025907179871e-07	0.999924969970792	24	NA
Candidatus Endolissoclinum	2483	5.10043267050758e-07	0.999925480014059	25	NA
Natronorarus	2484	5.08213514282513e-07	0.999925988227574	30	NA
Glaciimonas	2485	5.07568611808603e-07	0.999926495796186	31	NA
Algirhabdus	2486	5.07345645560601e-07	0.999927003141831	29	NA
Candidatus Fukatsuia	2487	5.06018143166946e-07	0.999927509159974	24	NA
Halovalidus	2488	5.05581981249835e-07	0.999928014741956	30	NA
Microcoleus	2489	5.05520810811377e-07	0.999928520262766	28	NA
Flocculibacter	2490	5.03091214733406e-07	0.999929023353981	22	NA
Candidatus Mesenet	2491	5.00170635082932e-07	0.999929523524616	29	NA
Paramixta	2492	4.97196032304391e-07	0.999930020720649	26	NA
Magnetococcus	2493	4.93912492617557e-07	0.999930514633141	27	NA
Sediminicola	2494	4.92650807733774e-07	0.999931007283949	26	NA
Thermovibrio	2495	4.92439770694499e-07	0.99993149972372	29	NA
Cylindrospermum	2496	4.89914246843661e-07	0.999931989637966	32	NA
Paraneptunicella	2497	4.89397265938588e-07	0.999932479035232	32	NA
Aquifex	2498	4.85354530430283e-07	0.999932964389763	25	NA
Methanosphaerula	2499	4.83304914726692e-07	0.999933447694678	26	NA
Commensalibacter	2500	4.82581229248814e-07	0.999933930275907	23	NA
Sulfobacillus	2501	4.80866240621503e-07	0.999934411142147	29	NA
Ruicaihuangia	2502	4.77943086690553e-07	0.999934889085234	27	NA
Candidatus Lucifugimonas	2503	4.70262500626368e-07	0.999935359347735	26	NA
Abyssicoccus	2504	4.70016588517639e-07	0.999935829364323	27	NA
Dichelobacter	2505	4.69667765980653e-07	0.999936299032089	27	NA
Parathermosynechococcus	2506	4.692952112524e-07	0.9999367683273	25	NA
Lachancea	2507	4.6897492066569e-07	0.999937237302221	30	NA
Beggiatoa	2508	4.6608334666121e-07	0.999937703385568	29	NA
Otariodibacter	2509	4.65161060958307e-07	0.999938168546629	24	NA
Humidisolicoccus	2510	4.61005202496687e-07	0.999938629551831	23	NA
Permianibacter	2511	4.60553212497674e-07	0.999939090105044	29	NA
Halohasta	2512	4.60194630620751e-07	0.999939550299674	22	NA
Marfavirus	2513	4.57848343508372e-07	0.999940008148018	1	NA
Oscillatoria	2514	4.56441999738464e-07	0.999940464590018	32	NA
Gillisia	2515	4.55890323164994e-07	0.999940920480341	25	NA
Crinalium	2516	4.55009578381182e-07	0.999941375489919	25	NA
Lwoffella	2517	4.5468857649763e-07	0.999941830178496	22	NA
Simonsiella	2518	4.51840465129196e-07	0.999942282018961	24	NA
Utexia	2519	4.45764491587314e-07	0.999942727783452	26	NA
Ogataea	2520	4.44842743351875e-07	0.999943172626196	24	NA
Thiosulfativibrio	2521	4.38237237438991e-07	0.999943610863433	24	NA
Candidatus Hepatoplasma	2522	4.37688486368113e-07	0.999944048551919	21	NA
Fructobacillus	2523	4.31732409229078e-07	0.999944480284329	24	Fructobacillus_tropaeoli_F214_1.xml
Okeanomitos	2524	4.30649363302197e-07	0.999944910933692	28	NA
Candidatus Marinarcus	2525	4.30594096942259e-07	0.999945341527789	24	NA
Amylibacter	2526	4.28992267782949e-07	0.999945770520057	23	NA
Obesumbacterium	2527	4.22419745733848e-07	0.999946192939802	23	Obesumbacterium_proteus_ATCC_12841.xml
Candidatus Nanopelagicus	2528	4.19859621525929e-07	0.999946612799424	28	NA
Candidatus Vesicomyidisocius	2529	4.18747622294213e-07	0.999947031547046	25	NA
Oceanicoccus	2530	4.17381027966682e-07	0.999947448928074	28	NA
Maritalea	2531	4.14096339253827e-07	0.999947863024414	29	NA
Morococcus	2532	4.13028091860312e-07	0.999948276052505	9	NA
Methanolacinia	2533	4.12711277800263e-07	0.999948688763783	31	NA
Boudabousia	2534	4.12178422094544e-07	0.999949100942205	27	NA
Candidatus Deianiraea	2535	4.11984924508635e-07	0.99994951292713	19	NA
Aliisedimentitalea	2536	4.08908542340073e-07	0.999949921835672	26	NA
Simkania	2537	4.05988093530939e-07	0.999950327823766	25	NA
Caldimicrobium	2538	4.01173449338779e-07	0.999950728997215	23	NA
Richelia	2539	4.01078311638542e-07	0.999951130075527	26	NA
Caldisericum	2540	4.00035613616515e-07	0.99995153011114	27	NA
Auritidibacter	2541	3.98706537738604e-07	0.999951928817678	27	Auritidibacter_ignavus_IMMIB_L_1656.xml
Candidatus Nitrosoglobus	2542	3.96929881196148e-07	0.999952325747559	23	NA
Cyanidioschyzon	2543	3.96709038788827e-07	0.999952722456598	25	NA
Vansinderenvirus	2544	3.95037105041513e-07	0.999953117493703	11	NA
Wohlfahrtiimonas	2545	3.94908681402894e-07	0.999953512402384	23	NA
Motilimonas	2546	3.93572465399059e-07	0.99995390597485	26	NA
Wolinella	2547	3.92601557071891e-07	0.999954298576407	27	NA
Quadragintavirus	2548	3.90258440379307e-07	0.999954688834847	24	NA
Aequoribacter	2549	3.8979793287387e-07	0.99995507863278	19	NA
Parerythrobacter	2550	3.88556905757024e-07	0.999955467189686	24	NA
Halopiger	2551	3.87812223656924e-07	0.99995585500191	20	NA
Cronusvirus	2552	3.82960249996877e-07	0.999956237962159	24	NA
Candidatus Portiera	2553	3.81615599829317e-07	0.999956619577759	19	NA
Natribaculum	2554	3.80952744404793e-07	0.999957000530504	23	NA
Alishewanella	2555	3.79304399456697e-07	0.999957379834903	19	NA
Waddlia	2556	3.77748919947008e-07	0.999957757583823	25	NA
Halogeometricum	2557	3.77428700750405e-07	0.999958135012524	24	NA
Megavirus	2558	3.7473945814575e-07	0.999958509751982	20	NA
Candidatus Bealeia	2559	3.67534762220383e-07	0.999958877286744	19	NA
Candidatus Absconditicoccus	2560	3.63569656220018e-07	0.999959240856401	17	NA
Halocatena	2561	3.62648017325931e-07	0.999959603504418	28	NA
Psychromicrobium	2562	3.54511293493815e-07	0.999959958015711	27	NA
Candidatus Amoebophilus	2563	3.51632284675383e-07	0.999960309647996	26	NA
Litorilituus	2564	3.50978681443898e-07	0.999960660626677	15	NA
Metallosphaera	2565	3.47650406646711e-07	0.999961008277084	22	NA
Thermosulfuriphilus	2566	3.4658592292335e-07	0.999961354863007	26	NA
Mahstovirus	2567	3.46464312210225e-07	0.999961701327319	9	NA
Ectothiorhodosinus	2568	3.44976779190356e-07	0.999962046304098	23	NA
Thermoproteus	2569	3.43339044165931e-07	0.999962389643143	25	NA
Marinicella	2570	3.43169251459758e-07	0.999962732812394	24	NA
Staphylothermus	2571	3.35670893408725e-07	0.999963068483287	17	NA
Cysteiniphilum	2572	3.33301869811252e-07	0.999963401785157	27	NA
Halothece	2573	3.32595404648816e-07	0.999963734380562	22	NA
Methanosalsum	2574	3.30558347795651e-07	0.99996406493891	20	NA
Candidozyma	2575	3.29620213026094e-07	0.999964394559123	23	NA
Halostagnicola	2576	3.25625591314936e-07	0.999964720184714	19	NA
Natrialba	2577	3.25241337811324e-07	0.999965045426052	21	NA
Encephalitozoon	2578	3.23556487958822e-07	0.99996536898254	23	NA
Natrononativus	2579	3.22562127248322e-07	0.999965691544667	27	NA
Methanochimaera	2580	3.20083935167347e-07	0.999966011628602	24	NA
Methanomicrobium	2581	3.19283677208625e-07	0.999966330912279	22	NA
Tequatrovirus	2582	3.18347275780138e-07	0.999966649259555	8	NA
Ferroplasma	2583	3.17702271426895e-07	0.999966966961827	22	NA
Swingsia	2584	3.14457785214952e-07	0.999967281419612	14	NA
Huiozyma	2585	3.09684623410365e-07	0.999967591104235	24	NA
Cycloclasticus	2586	3.09287960205425e-07	0.999967900392196	23	NA
Neorickettsia	2587	3.07681988987628e-07	0.999968208074185	24	NA
Thiosulfatimonas	2588	3.02879321230421e-07	0.999968510953506	23	NA
Basilea	2589	3.00997184483737e-07	0.99996881195069	22	NA
Candidatus Ichthyocystis	2590	2.99442585616091e-07	0.999969111393276	20	NA
Halopenitus	2591	2.99011728847692e-07	0.999969410405005	23	NA
Lysinibacter	2592	2.97422764647717e-07	0.999969707827769	20	NA
Vulcanisaeta	2593	2.94682072028138e-07	0.999970002509841	24	NA
Atrimonas	2594	2.89774527551832e-07	0.999970292284369	17	NA
Candidatus Cytomitobacter	2595	2.89219842021893e-07	0.999970581504211	13	NA
Candidatus Fokinia	2596	2.87348191762303e-07	0.999970868852403	20	NA
Aestuariibius	2597	2.86207659099965e-07	0.999971155060062	23	NA
Aquirhabdus	2598	2.83685110746529e-07	0.999971438745172	26	NA
Candidatus Lariskella	2599	2.81275367179471e-07	0.99997172002054	24	NA
Methanohalobium	2600	2.80563330781182e-07	0.99997200058387	16	NA
Euhalothece	2601	2.80064974316868e-07	0.999972280648845	15	NA
Cognaticolwellia	2602	2.77258468195013e-07	0.999972557907313	19	NA
Pontimonas	2603	2.7372442108491e-07	0.999972831631734	22	NA
Methyloradius	2604	2.7092374764899e-07	0.999973102555482	24	NA
Gorganvirus	2605	2.70324413917571e-07	0.999973372879896	17	NA
Gelderlandvirus	2606	2.65290489922711e-07	0.999973638170386	4	NA
Nanobdella	2607	2.62767172543564e-07	0.999973900937558	11	NA
Candidatus Bodocaedibacter	2608	2.60573714888265e-07	0.999974161511273	9	NA
Candidatus Neptunochlamydia	2609	2.60383184583114e-07	0.999974421894458	17	NA
Candidatus Comchoanobacter	2610	2.54319154794483e-07	0.999974676213612	17	NA
Zhongshania	2611	2.5382722257834e-07	0.999974930040835	20	NA
Whopevirus	2612	2.51225473834521e-07	0.999975181266309	6	NA
Acetilactobacillus	2613	2.49051463698274e-07	0.999975430317772	22	NA
Candidatus Aciduliprofundum	2614	2.47369469596868e-07	0.999975677687242	20	NA
Kenoshavirus	2615	2.46236599675783e-07	0.999975923923842	14	NA
Mimasvirus	2616	2.43264934372248e-07	0.999976167188776	15	NA
Candidatus Curculioniphilus	2617	2.41717248167731e-07	0.999976408906024	14	NA
Methanopyrus	2618	2.41600779174007e-07	0.999976650506804	17	NA
Anabaenopsis	2619	2.39999079085285e-07	0.999976890505883	17	NA
Tupanvirus	2620	2.38531235286371e-07	0.999977129037118	21	NA
Nicoliella	2621	2.37958270946669e-07	0.999977366995389	22	NA
Acidilobus	2622	2.36837410798585e-07	0.9999776038328	21	NA
Thermofilum	2623	2.3380469173814e-07	0.999977837637491	17	NA
Candidatus Riesia	2624	2.32052123259922e-07	0.999978069689615	16	NA
Infirmifilum	2625	2.30554933418594e-07	0.999978300244548	16	NA
Ferroglobus	2626	2.30393757405394e-07	0.999978530638305	14	NA
Candidatus Mycosynbacter	2627	2.30369597342712e-07	0.999978761007903	16	NA
Parasynechococcus	2628	2.29356875757205e-07	0.999978990364779	17	NA
Candidatus Regiella	2629	2.28496711441957e-07	0.99997921886149	13	NA
Thermatribacter	2630	2.24253765850867e-07	0.999979443115256	13	NA
Candidatus Sneabacter	2631	2.21079037500364e-07	0.999979664194293	13	NA
Candidatus Hydrogenosomobacter	2632	2.20546210667553e-07	0.999979884740504	14	NA
Actinarchaeum	2633	2.20084346829776e-07	0.999980104824851	17	NA
Suttonella	2634	2.19072114605999e-07	0.999980323896965	21	NA
Natranaeroarchaeum	2635	2.16828489062487e-07	0.999980540725455	19	NA
Periweissella	2636	2.14695235193342e-07	0.99998075542069	19	NA
Halovenus	2637	2.14646532743852e-07	0.999980970067222	20	NA
Candidatus Schneideria	2638	2.13552458921449e-07	0.999981183619681	10	NA
Candidatus Neoehrlichia	2639	2.11255350365267e-07	0.999981394875032	13	NA
Picrophilus	2640	2.09886601091328e-07	0.999981604761633	14	NA
Renibacterium	2641	2.08955201721989e-07	0.999981813716834	20	NA
Aspduovirus	2642	2.08323988800566e-07	0.999982022040823	1	NA
Azohydromonas	2643	2.07919825018069e-07	0.999982229960648	20	NA
Candidatus Babela	2644	2.06892634069343e-07	0.999982436853282	16	NA
Biavirus	2645	2.05628233052514e-07	0.999982642481515	13	NA
Candidatus Phycorickettsia	2646	2.0252618162861e-07	0.999982845007697	15	NA
Candidatus Nucleicultrix	2647	2.02023787231967e-07	0.999983047031484	14	NA
Entomoplasma	2648	1.97232783909074e-07	0.999983244264268	17	NA
Entomobacter	2649	1.93376688105475e-07	0.999983437640956	17	NA
Fromanvirus	2650	1.92464812593059e-07	0.999983630105769	17	NA
Candidatus Nardonella	2651	1.89515240823854e-07	0.99998381962101	12	NA
Vedamuthuvirus	2652	1.88999528780449e-07	0.999984008620538	2	NA
Candidatus Ishikawella	2653	1.87961845903589e-07	0.999984196582384	12	NA
Ignicoccus	2654	1.82298292166155e-07	0.999984378880677	21	NA
Candidatus Steffania	2655	1.81257537844355e-07	0.999984560138214	12	NA
Alphacedratvirus	2656	1.80995211244384e-07	0.999984741133426	4	NA
Haloquadratum	2657	1.80381760856705e-07	0.999984921515187	16	NA
Moonvirus	2658	1.79868992092575e-07	0.999985101384179	1	NA
Kanagawavirus	2659	1.76785723438138e-07	0.999985278169902	7	NA
Coprothermobacter	2660	1.71100707307127e-07	0.999985449270609	13	NA
Candidatus Moranella	2661	1.69559482623008e-07	0.999985618830092	12	NA
Dactylococcopsis	2662	1.68644135275361e-07	0.999985787474227	17	NA
Candidatus Westeberhardia	2663	1.68239361844283e-07	0.999985955713589	7	NA
Rhadinovirus	2664	1.5500113613576e-07	0.999986110714725	6	NA
Ampelovirus	2665	1.542688259532e-07	0.999986264983551	9	NA
Spongiactinospora	2666	1.53663379850401e-07	0.999986418646931	15	NA
Brussowvirus	2667	1.51357285441322e-07	0.999986570004217	6	NA
Skogvirus	2668	1.51092079272308e-07	0.999986721096296	9	NA
Hemiselmis	2669	1.48470928655161e-07	0.999986869567224	8	NA
Fadolivirus	2670	1.435808646325e-07	0.999987013148089	10	NA
Minisyncoccus	2671	1.39817128007131e-07	0.999987152965217	11	NA
Porticoccus	2672	1.38009344344312e-07	0.999987290974561	7	NA
Candidatus Fonsibacter	2673	1.37732098177255e-07	0.99998742870666	15	NA
Candidatus Annandia	2674	1.3766100494917e-07	0.999987566367665	8	NA
Candidatus Xiphinematobacter	2675	1.37656424512242e-07	0.999987704024089	13	NA
Risoevirus	2676	1.36460515288618e-07	0.999987840484604	5	NA
Sarumanvirus	2677	1.35383204299957e-07	0.999987975867809	9	NA
Neochlamydia	2678	1.35189722037008e-07	0.999988111057531	15	NA
Candidatus Ruthturnera	2679	1.32896961538207e-07	0.999988243954492	13	NA
Candidatus Gromoviella	2680	1.32373646128539e-07	0.999988376328138	12	NA
Avipoxvirus	2681	1.31779643611799e-07	0.999988508107782	11	NA
Candidatus Purcelliella	2682	1.27392264952593e-07	0.999988635500047	12	NA
Thermoplasma	2683	1.27079287075716e-07	0.999988762579334	11	NA
Methanonatronarchaeum	2684	1.25943051037136e-07	0.999988888522385	12	NA
Cotonvirus	2685	1.16757057034399e-07	0.999989005279442	13	NA
Anayavirus	2686	1.15405386648294e-07	0.999989120684829	12	NA
Caldisphaera	2687	1.13151725395413e-07	0.999989233836554	9	NA
Nevevirus	2688	1.09096101778961e-07	0.999989342932656	2	NA
Nitrosarchaeum	2689	1.08456919953534e-07	0.999989451389576	12	NA
Candidatus Midichloria	2690	1.0796230582716e-07	0.999989559351882	11	NA
Mastadenovirus	2691	1.07202644568416e-07	0.999989666554526	8	NA
Methanofervidicoccus	2692	1.06979196786887e-07	0.999989773533723	14	NA
Prodigiosinella	2693	1.06476007535335e-07	0.999989880009731	6	NA
Sukhumvitvirus	2694	1.06286222600158e-07	0.999989986295953	1	NA
Candidatus Nesciobacter	2695	1.05920160155742e-07	0.999990092216113	8	NA
Methanotorris	2696	1.05698037259545e-07	0.999990197914151	8	NA
Przondovirus	2697	1.05236906786667e-07	0.999990303151057	4	NA
Timonella	2698	1.03810369069224e-07	0.999990406961426	12	Timonella_senegalensis_JC301.xml
Parapoxvirus	2699	1.03709352529137e-07	0.999990510670779	9	NA
Litunavirus	2700	1.03127188954725e-07	0.999990613797968	8	NA
Candidatus Chromulinivorax	2701	1.02666592440622e-07	0.99999071646456	8	NA
Halodesulfurarchaeum	2702	1.02427364491977e-07	0.999990818891925	11	NA
Wulfhauvirus	2703	1.02345969994985e-07	0.999990921237895	3	NA
Candidatus Hoaglandella	2704	1.01181269424826e-07	0.999991022419164	11	NA
Betabaculovirus	2705	9.7119719683029e-08	0.999991119538884	10	NA
Schmidtvirus	2706	9.68191613640426e-08	0.999991216358045	1	NA
Cuniculiplasma	2707	9.65232122783204e-08	0.999991312881258	9	NA
Pyrodictium	2708	9.54153804340048e-08	0.999991408296638	12	NA
Chlamydiifrater	2709	9.52507756256465e-08	0.999991503547414	12	NA
Candidatus Doolittlea	2710	9.42240641123593e-08	0.999991597771478	11	NA
Stygiolobus	2711	9.22782527473975e-08	0.999991690049731	11	NA
Candidatus Profftella	2712	9.1626984979107e-08	0.999991781676715	8	NA
Cuauhnahuacvirus	2713	9.13249864220275e-08	0.999991873001702	2	NA
Candidatus Nitrosopelagicus	2714	9.10751343195693e-08	0.999991964076836	8	NA
Sasdunavirus	2715	9.0481863395146e-08	0.9999920545587	6	NA
Rheavirus	2716	8.94589983666326e-08	0.999992144017698	9	NA
Suipoxvirus	2717	8.90633342121136e-08	0.999992233081032	4	NA
Candidatus Endowatersipora	2718	8.67499395266397e-08	0.999992319830972	9	NA
Candidatus Saccharimonas	2719	8.54990019858375e-08	0.999992405329974	9	NA
Macdonaldcampvirus	2720	8.53993184570352e-08	0.999992490729292	7	NA
Phapecoctavirus	2721	8.53297522524962e-08	0.999992576059044	4	NA
Betaentomopoxvirus	2722	8.4346981902303e-08	0.999992660406026	9	NA
Lauvirus	2723	8.39808876376039e-08	0.999992744386914	2	NA
Marseillevirus	2724	8.35330834467989e-08	0.999992827919997	10	NA
Pokkenvirus	2725	8.20137851917929e-08	0.999992909933783	3	NA
Candidatus Nasuia	2726	8.17831874644498e-08	0.99999299171697	8	NA
Mudcatvirus	2727	8.16290392456817e-08	0.999993073346009	6	NA
Acidiplasma	2728	8.10052731529889e-08	0.999993154351282	10	NA
Wilnyevirus	2729	8.08897300544712e-08	0.999993235241012	3	NA
Conexivisphaera	2730	7.746349837262e-08	0.999993312704511	11	NA
Homburgvirus	2731	7.68760347872608e-08	0.999993389580546	4	NA
Candidatus Nanosalina	2732	7.639540750346e-08	0.999993465975953	9	NA
Candidatus Nitrosomarinus	2733	7.61963842021717e-08	0.999993542172337	7	NA
Desulfurococcus	2734	7.56063111232378e-08	0.999993617778648	8	NA
Prymnesiovirus	2735	7.54836054739708e-08	0.999993693262254	6	NA
Sulfodiicoccus	2736	7.50073304207085e-08	0.999993768269584	8	NA
Thermogladius	2737	7.42431644891303e-08	0.999993842512749	9	NA
Iridovirus	2738	7.35074445873034e-08	0.999993916020193	4	NA
Alphatorquevirus	2739	7.30143576588961e-08	0.999993989034551	1	NA
Guillardia	2740	7.08591053545939e-08	0.999994059893657	5	NA
Tanisvirus	2741	6.85233519805479e-08	0.999994128417008	6	NA
Audreyjarvisvirus	2742	6.78930055156172e-08	0.999994196310014	5	NA
Crustavirus	2743	6.72134912713534e-08	0.999994263523505	4	NA
Liefievirus	2744	6.63556532322393e-08	0.999994329879158	3	NA
Pijolavirus	2745	6.45033336953592e-08	0.999994394382492	2	NA
Alexandravirus	2746	6.44685188832836e-08	0.999994458851011	7	NA
Alphanudivirus	2747	6.33902687098803e-08	0.99999452224128	3	NA
Timshelvirus	2748	6.29309163844489e-08	0.999994585172196	6	NA
Fervidicoccus	2749	6.16430374370842e-08	0.999994646815234	2	NA
Candidatus Zinderia	2750	6.04251940345665e-08	0.999994707240428	7	NA
Prasinovirus	2751	5.84014243874349e-08	0.999994765641852	3	NA
Cryptomonas	2752	5.77710739468559e-08	0.999994823412926	5	NA
Theiavirus	2753	5.48930306106987e-08	0.999994878305957	6	NA
Alphaorpheovirus	2754	5.40797634421672e-08	0.99999493238572	7	NA
Gamaleyavirus	2755	5.34471333996072e-08	0.999994985832853	1	NA
Epsilonhypovirus	2756	5.31005020301586e-08	0.999995038933355	9	NA
Vespertilionpoxvirus	2757	5.28277650955314e-08	0.999995091761121	5	NA
Iltovirus	2758	5.23514558151367e-08	0.999995144112576	7	NA
Oxyplasma	2759	5.22634482420453e-08	0.999995196376025	6	NA
Takahashivirus	2760	4.99131166661161e-08	0.999995246289141	3	NA
Wifcevirus	2761	4.80368038867801e-08	0.999995294325945	4	NA
Baldwinvirus	2762	4.76889482215354e-08	0.999995342014893	2	NA
Dinodnavirus	2763	4.73092741635986e-08	0.999995389324168	1	NA
Chlorovirus	2764	4.6691867230456e-08	0.999995436016035	7	NA
Aurunvirus	2765	4.56142480976258e-08	0.999995481630283	3	NA
Drulisvirus	2766	4.54874993691372e-08	0.999995527117782	6	NA
Candidatus Chazhemtobacterium	2767	4.53934484085976e-08	0.999995572511231	5	NA
Ayohtrevirus	2768	4.36475991284231e-08	0.99999561615883	6	NA
Centapoxvirus	2769	4.30381269654515e-08	0.999995659196957	2	NA
Epseptimavirus	2770	4.28103997257949e-08	0.999995702007356	2	NA
Polybotosvirus	2771	4.2286010996352e-08	0.999995744293367	4	NA
Mosugukvirus	2772	4.18924620653012e-08	0.99999578618583	2	NA
Chewyvirus	2773	4.15060601629241e-08	0.99999582769189	2	NA
Kayvirus	2774	4.08718384797136e-08	0.999995868563728	5	NA
Otagovirus	2775	4.06278037174367e-08	0.999995909191532	5	NA
Neritesvirus	2776	4.05252182808705e-08	0.99999594971675	3	NA
Betanucleorhabdovirus	2777	4.04171767062246e-08	0.999995990133927	1	NA
Pyrofollis	2778	3.87547340573222e-08	0.999996028888661	8	NA
Sepunavirus	2779	3.84088866996053e-08	0.999996067297548	2	NA
