PWY-6146	Super-Pathways;Biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism
PWY-6447	MONOTERPENOID-SYN	trichome monoterpenes biosynthesis
PWY-5813	MONOTERPENOID-SYN	bornyl diphosphate biosynthesis
PWY-5928	MONOTERPENOID-SYN	(4<i>R</i>)-carvone biosynthesis
PWY-6445	MONOTERPENOID-SYN	fenchol biosynthesis II
PWY-6451	MONOTERPENOID-SYN	3-carene biosynthesis
PWY-5423	MONOTERPENOID-SYN	oleoresin monoterpene volatiles biosynthesis
PWY-5835	MONOTERPENOID-SYN;Interconversion	geranyl acetate biosynthesis
PWY-6437	MONOTERPENOID-SYN	fenchol biosynthesis I
PWY-6449	MONOTERPENOID-SYN	fenchone biosynthesis
PWY-3061	MONOTERPENOID-SYN	menthol biosynthesis
PWY-5829	MONOTERPENOID-SYN	geraniol and geranial biosynthesis
PWY-3041	MONOTERPENOID-SYN;Energy-Metabolism	monoterpene biosynthesis
PWY-6991	Camphor-Biosynthesis	(-)-camphor biosynthesis
PWY-6990	Camphor-Biosynthesis	(+)-camphor biosynthesis
PWY-7141	Linalool-Biosynthesis	linalool biosynthesis II
PWY-7182	Linalool-Biosynthesis	linalool biosynthesis I
PWY2OL-4	Super-Pathways;Linalool-Biosynthesis;Energy-Metabolism	superpathway of linalool biosynthesis
PWY-5815	POLYTERPENOID-SYN	rubber biosynthesis
PWY-5195	SESQUITERPENOID-SYN	artemisinin biosynthesis
PWY-5425	SESQUITERPENOID-SYN	oleoresin sesquiterpene volatiles biosynthesis
PWY-5434	SESQUITERPENOID-SYN	(3<i>E</i>)-4,8-dimethylnona-1,3,7-triene biosynthesis
PWY-5733	SESQUITERPENOID-SYN	germacrene biosynthesis
PWY-5773	SESQUITERPENOID-SYN	gossypol biosynthesis
PWY-5950	SESQUITERPENOID-SYN	geosmin biosynthesis
PWY-6128	SESQUITERPENOID-SYN	cis-calamenene related sesquiterpenoids biosynthesis
PWY-6254	SESQUITERPENOID-SYN	santalene biosynthesis I
PWY-6257	SESQUITERPENOID-SYN	curcumene biosynthesis
PWY-6258	SESQUITERPENOID-SYN	patchoulol biosynthesis
PWY-6265	SESQUITERPENOID-SYN	zerumbone biosynthesis
PWY-6271	SESQUITERPENOID-SYN	eudesmol biosynthesis
PWY-6275	SESQUITERPENOID-SYN	&beta;-caryophyllene biosynthesis
PWY-6278	SESQUITERPENOID-SYN	botrydial biosynthesis
PWY-6290	SESQUITERPENOID-SYN	&beta;-cubebene biosynthesis
PWY-6291	SESQUITERPENOID-SYN	valencene and 7-epi-&alpha;-selinene biosynthesis
PWY-6294	SESQUITERPENOID-SYN	selinene biosynthesis
PWY-6540	SESQUITERPENOID-SYN	costunolide biosynthesis
PWY-6669	SESQUITERPENOID-SYN	&delta;-guaiene biosynthesis
PWY-6836	SESQUITERPENOID-SYN	santalene biosynthesis II
PWY-5725	SESQUITERPENOID-SYN;Energy-Metabolism	farnesene biosynthesis
PWY-6244	Bergamotene-Biosynthesis	bergamotene biosynthesis II
PWY-6243	Bergamotene-Biosynthesis	bergamotene biosynthesis I
PWY-5305	APOCAROTENOID-SYN	bixin biosynthesis
PWY-6681	APOCAROTENOID-SYN	neurosporaxanthin biosynthesis
PWY-5398	APOCAROTENOID-SYN	crocetin esters biosynthesis
PWY-5397	Carotenoid-Degradation;APOCAROTENOID-SYN	crocetin biosynthesis
PWY-7251	TRITERPENOID-SYN;Metabolic-Clusters	pentacyclic triterpene biosynthesis
PWY-6007	TRITERPENOID-SYN	arabidiol biosynthesis
PWY-6098	TRITERPENOID-SYN	diploterol and cycloartenol biosynthesis
PWY-5203	TRITERPENOID-SYN	soybean saponin I biosynthesis
PWY-6115	TRITERPENOID-SYN	avenacin biosynthesis
PWY-5672	TRITERPENOID-SYN	ginsenoside biosynthesis
PWY-7067	TRITERPENOID-SYN	betulinate biosynthesis
PWY-5774	TRITERPENOID-SYN	saponin biosynthesis IV
PWY-7072	TRITERPENOID-SYN	hopanoid biosynthesis (bacteria)
PWY-6005	TRITERPENOID-SYN	marneral biosynthesis
PWY-6095	TRITERPENOID-SYN	dammara-20,24-diene biosynthesis
PWY-6109	TRITERPENOID-SYN	mangrove triterpenoid biosynthesis
PWY-7066	TRITERPENOID-SYN	glycyrrhetinate biosynthesis
PWY-5759	TRITERPENOID-SYN	saponin biosynthesis III
PWY-7069	TRITERPENOID-SYN	oleanolate biosynthesis
PWY-5992	TRITERPENOID-SYN	thalianol and derivatives biosynthesis
PWY-6008	TRITERPENOID-SYN	baruol biosynthesis
PWY-112	TRITERPENOID-SYN	lupeol biosynthesis
PWY-6105	TRITERPENOID-SYN	botryococcenes and methylated squalene biosynthesis
PWY-5377	TRITERPENOID-SYN	&alpha;-amyrin biosynthesis
PWY-5756	TRITERPENOID-SYN	saponin biosynthesis II
PWY-7068	TRITERPENOID-SYN	ursolate biosynthesis
PWY-5001	XANTHONE-SYN	tetrahydroxyxanthone biosynthesis (from benzoate)
PWY-5002	XANTHONE-SYN	tetrahydroxyxanthone biosynthesis (from 3-hydroxybenzoate)
PWY-7169	XANTHONE-SYN;Super-Pathways	hyperxanthone E biosynthesis
PWY-13	XANTHONE-SYN;Super-Pathways	superpathway of tetrahydroxyxanthone biosynthesis
PWY490-4	ASPARAGINE-SYN;Aminoacyl-tRNAs-Charging	asparagine biosynthesis III (tRNA-dependent)
PWY-6308	CYSTEINE-SYN;Aminoacyl-tRNAs-Charging	cysteine biosynthesis II (RNA-dependent)
PWY-5921	GLUTAMINE-SYN;Aminoacyl-tRNAs-Charging	L-glutamine biosynthesis II (tRNA-dependent)
TRNA-CHARGING-PWY	Metabolic-Clusters;Aminoacyl-tRNAs-Charging	tRNA charging
P241-PWY	Cofactor-Biosynthesis	coenzyme B biosynthesis
PWY-7064	Cofactor-Biosynthesis	3-amino-3-phenylpropanoyl-CoA formation (Taxol 13C-side chain biosynthesis)
PWY-5199	Cofactor-Biosynthesis	factor 420 polyglutamylation
PWY-5499	Cofactor-Biosynthesis	vitamin B<sub>6</sub> degradation
PWY-5963	Cofactor-Biosynthesis	thio-molybdenum cofactor biosynthesis
PWY-6148	Cofactor-Biosynthesis	tetrahydromethanopterin biosynthesis
PWY-6476	Cofactor-Biosynthesis	cytidylyl molybdenum cofactor biosynthesis
PWY-5198	Cofactor-Biosynthesis	factor 420 biosynthesis
PWY-7250	Cofactor-Biosynthesis	[2Fe-2S] iron-sulfur cluster biosynthesis
PWY-5254	Cofactor-Biosynthesis	methanofuran biosynthesis
SAM-PWY	Cofactor-Biosynthesis	S-adenosyl-L-methionine biosynthesis
PWY-5917	Cofactor-Biosynthesis	phycocyanobilin biosynthesis
PWY-6012	Cofactor-Biosynthesis	acyl carrier protein metabolism
PWY-6420	Cofactor-Biosynthesis	pyrroloquinoline quinone biosynthesis
PWY-5196	Cofactor-Biosynthesis	factor 430 biosynthesis
PWY-7170	Cofactor-Biosynthesis	phytochromobilin biosynthesis
PWY-5207	Cofactor-Biosynthesis	coenzyme B/coenzyme M regeneration
PWY0-1433	Cofactor-Biosynthesis	tetrahydromonapterin biosynthesis
PWY-5915	Cofactor-Biosynthesis	phycoerythrobilin biosynthesis
PWY-5964	Cofactor-Biosynthesis	guanylyl molybdenum cofactor biosynthesis
PWY-1422	Quinone-Biosynthesis;Vitamin-Biosynthesis	vitamin E biosynthesis
PWY-5837	DHNA-Biosynthesis	1,4-dihydroxy-2-naphthoate biosynthesis I
PWY-5853	Demethylmenaquinone-Biosynthesis	demethylmenaquinol-6 biosynthesis
PWY-5862	Super-Pathways;Demethylmenaquinone-Biosynthesis	superpathway of demethylmenaquinol-9 biosynthesis
PWY-5851	Demethylmenaquinone-Biosynthesis	demethylmenaquinol-9 biosynthesis
PWY-5861	Super-Pathways;Demethylmenaquinone-Biosynthesis	superpathway of demethylmenaquinol-8 biosynthesis
PWY-5860	Super-Pathways;Demethylmenaquinone-Biosynthesis	superpathway of demethylmenaquinol-6 biosynthesis
PWY-6793	Demethylmenaquinol-8-Biosynthesis	demethylmenaquinol-8 biosynthesis III
PWY-6262	Demethylmenaquinol-8-Biosynthesis	demethylmenaquinol-8 biosynthesis II
PWY-5852	Demethylmenaquinol-8-Biosynthesis	demethylmenaquinol-8 biosynthesis I
PWY-5845	Super-Pathways;Menaquinone-Biosynthesis	superpathway of menaquinol-9 biosynthesis
PWY-5890	Menaquinone-Biosynthesis	menaquinol-10 biosynthesis
PWY-5895	Menaquinone-Biosynthesis	menaquinol-13 biosynthesis
PWY-5898	Super-Pathways;Menaquinone-Biosynthesis	superpathway of menaquinol-12 biosynthesis
PWY-5838	Super-Pathways;Menaquinone-Biosynthesis	superpathway of menaquinol-8 biosynthesis I
PWY-5844	Menaquinone-Biosynthesis	menaquinol-9 biosynthesis
PWY-5850	Super-Pathways;Menaquinone-Biosynthesis	superpathway of menaquinol-6 biosynthesis
PWY-5892	Menaquinone-Biosynthesis	menaquinol-12 biosynthesis
PWY-5897	Super-Pathways;Menaquinone-Biosynthesis	superpathway of menaquinol-11 biosynthesis
MENAQUINONESYN-PWY	Menaquinone-Biosynthesis	menaquinol-8 biosynthesis
PWY-6263	Super-Pathways;Menaquinone-Biosynthesis	superpathway of menaquinol-8 biosynthesis II
PWY-5840	Super-Pathways;Menaquinone-Biosynthesis	superpathway of menaquinol-7 biosynthesis
PWY-5849	Menaquinone-Biosynthesis	menaquinol-6 biosynthesis
PWY-5891	Menaquinone-Biosynthesis	menaquinol-11 biosynthesis
PWY-5896	Super-Pathways;Menaquinone-Biosynthesis	superpathway of menaquinol-10 biosynthesis
PWY-5899	Super-Pathways;Menaquinone-Biosynthesis	superpathway of menaquinol-13 biosynthesis
PWY-5839	Menaquinone-Biosynthesis	menaquinol-7 biosynthesis
PWY-5027	Phylloquinone-Biosynthesis;Vitamin-Biosynthesis	phylloquinol biosynthesis
PWY-5863	Super-Pathways;Phylloquinone-Biosynthesis	superpathway of phylloquinol biosynthesis
PWY-1581	Plastoquinone-Biosynthesis	plastoquinol-9 biosynthesis I
PWY-6978	Plastoquinone-Biosynthesis	plastoquinol-9 biosynthesis II
PWY-5864	Super-Pathways;Plastoquinone-Biosynthesis	superpathway of plastoquinol biosynthesis
PWY-5889	Rhodoquinone-Biosynthesis	rhodoquinone-9 biosynthesis
PWY-5888	Rhodoquinone-Biosynthesis	rhodoquinone-10 biosynthesis
PWY-7235	Ubiquinone-Biosynthesis;Super-Pathways	superpathway of ubiquinol-6 biosynthesis (eukaryotic)
UBISYN-PWY	Ubiquinone-Biosynthesis;Super-Pathways	superpathway of ubiquinol-8 biosynthesis (prokaryotic)
PWY-5873	Ubiquinone-Biosynthesis	ubiquinol-7 biosynthesis (eukaryotic)
PWY-7233	Ubiquinone-Biosynthesis	ubiquinol-6 bypass biosynthesis (eukaryotic)
PWY-5857	Ubiquinone-Biosynthesis	ubiquinol-10 biosynthesis (prokaryotic)
PWY-5872	Ubiquinone-Biosynthesis	ubiquinol-10 biosynthesis (eukaryotic)
PWY-7230	Ubiquinone-Biosynthesis	ubiquinol-6 biosynthesis from 4-aminobenzoate (eukaryotic)
PWY3O-19	Ubiquinone-Biosynthesis	ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)
PWY-5856	Ubiquinone-Biosynthesis	ubiquinol-9 biosynthesis (prokaryotic)
PWY-5871	Ubiquinone-Biosynthesis	ubiquinol-9 biosynthesis (eukaryotic)
PWY-6708	Ubiquinone-Biosynthesis	ubiquinol-8 biosynthesis (prokaryotic)
PWY-5855	Ubiquinone-Biosynthesis	ubiquinol-7 biosynthesis (prokaryotic)
PWY-5870	Ubiquinone-Biosynthesis	ubiquinol-8 biosynthesis (eukaryotic)
PWY-5189	Tetrapyrrole-Biosynthesis	tetrapyrrole biosynthesis II (from glycine)
PWY-5188	Tetrapyrrole-Biosynthesis	tetrapyrrole biosynthesis I (from glutamate)
PANTOSYN-PWY	Super-Pathways;Vitamin-Biosynthesis;CoA-Biosynthesis	pantothenate and coenzyme A biosynthesis I
COA-PWY	CoA-Biosynthesis	coenzyme A biosynthesis
PWY-4242	Super-Pathways;CoA-Biosynthesis	pantothenate and coenzyme A biosynthesis III
PWY-4221	Super-Pathways;CoA-Biosynthesis	pantothenate and coenzyme A biosynthesis II
PWY-5796	Dephospho-CoA-Biosynthesis	2'-(5'-phosphoribosyl)-3'-dephospho-CoA biosynthesis II (malonate decarboxylase)
P2-PWY	Dephospho-CoA-Biosynthesis	2'-(5'-phosphoribosyl)-3'-dephospho-CoA biosynthesis I (citrate lyase)
PWY-6823	Molybdenum-Cofactor-Biosynthesis	molybdenum cofactor biosynthesis
PWY-5194	Porphyrin-Compounds-Biosynthesis	siroheme biosynthesis
PWY-5297	Porphyrin-Compounds-Biosynthesis	siroheme amide biosynthesis
PWY-5526	Chlorophyll-Biosynthesis	bacteriochlorophyll <i>a</i> biosynthesis
PWY-5086	Chlorophyll-a-Biosynthesis	chlorophyll <i>a</i> biosynthesis I
PWY-5068	Chlorophyll-a-Biosynthesis	chlorophyll cycle
PWY-5064	Chlorophyll-a-Biosynthesis	chlorophyll <i>a</i> biosynthesis II
PWY-5529	Super-Pathways;Chlorophyll-a-Biosynthesis	superpathway of bacteriochlorophyll <i>a</i> biosynthesis
PWY-7159	Chlorophyllide-a-Biosynthesis	chlorophyllide <i>a</i> biosynthesis III
PWY-5531	Chlorophyllide-a-Biosynthesis	chlorophyllide <i>a</i> biosynthesis II
CHLOROPHYLL-SYN	Chlorophyllide-a-Biosynthesis	chlorophyllide <i>a</i> biosynthesis I
HEME-BIOSYNTHESIS-II	HEME-SYN	heme biosynthesis from uroporphyrinogen-III I
PWY-5920	Super-Pathways;HEME-SYN	superpathway of heme biosynthesis from glycine
PWY-5918	Super-Pathways;HEME-SYN	superpathay of heme biosynthesis from glutamate
HEMESYN2-PWY	HEME-SYN	heme biosynthesis from uroporphyrinogen-III II
PWY0-1415	Super-Pathways;HEME-SYN	superpathway of heme biosynthesis from uroporphyrinogen-III
PWY-6983	Tetrahydrobiopterin-Biosynthesis	tetrahydrobiopterin biosynthesis III
PWY-5664	Tetrahydrobiopterin-Biosynthesis	tetrahydrobiopterin biosynthesis II
PWY-5663	Tetrahydrobiopterin-Biosynthesis	tetrahydrobiopterin biosynthesis I
PWY0-1275	Lipoate-Biosynthesis	lipoate biosynthesis and incorporation II
PWY-6987	Lipoate-Biosynthesis	lipoate biosynthesis and incorporation III (Bacillus)
PWY0-522	Lipoate-Biosynthesis	lipoate salvage I
PWY-6984	Lipoate-Biosynthesis	lipoate salvage II
PWY0-501	Lipoate-Biosynthesis	lipoate biosynthesis and incorporation I
HEXPPSYN-PWY	Polyprenyl-Biosynthesis	hexaprenyl diphosphate biosynthesis
NONMEVIPP-PWY	Polyprenyl-Biosynthesis	methylerythritol phosphate pathway
POLYISOPRENSYN-PWY	Super-Pathways;Polyprenyl-Biosynthesis	polyisoprenoid biosynthesis (<i>E. coli</i>)
PWY-5122	Polyprenyl-Biosynthesis	geranyl diphosphate biosynthesis
PWY-5783	Polyprenyl-Biosynthesis	octaprenyl diphosphate biosynthesis
PWY-5785	Polyprenyl-Biosynthesis	di-<i>trans</i>,poly-<i>cis</i>-undecaprenyl phosphate biosynthesis
PWY-5805	Polyprenyl-Biosynthesis	nonaprenyl diphosphate biosynthesis I
PWY-5806	Polyprenyl-Biosynthesis	all-<i>trans</i>-decaprenyl diphosphate biosynthesis
PWY-5807	Polyprenyl-Biosynthesis	heptaprenyl diphosphate biosynthesis
PWY-5816	Polyprenyl-Biosynthesis	all <i>trans</i> undecaprenyl diphosphate biosynthesis
PWY-5817	Polyprenyl-Biosynthesis	dodecaprenyl diphosphate biosynthesis
PWY-5893	Polyprenyl-Biosynthesis	tridecaprenyl diphosphate biosynthesis
PWY-6383	Polyprenyl-Biosynthesis	mono-<i>trans</i>, poly-<i>cis</i> decaprenyl phosphate biosynthesis
PWY-6520	Polyprenyl-Biosynthesis	nonaprenyl diphosphate biosynthesis II
PWY-6577	Detoxification;All-Trans-Farnesyl-PP-Biosynthesis	farnesylcysteine salvage pathway
PWY-5123	All-Trans-Farnesyl-PP-Biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis
PWY-5120	GGPP-Biosynthesis	geranylgeranyldiphosphate biosynthesis
PWY-4121	Reductants;Polyamine-Biosynthesis	glutathionylspermidine biosynthesis
PWY-4041	Super-Pathways;Reductants	&gamma;-glutamyl cycle
PWY-4181	Reductants	glutathione amide metabolism
PWY8J2-1	Reductants	bacillithiol biosynthesis
GLUTATHIONESYN-PWY	Reductants	glutathione biosynthesis
PWY1G-126	Reductants	mycothiol oxidation
GLUT-REDOX-PWY	Reductants	glutathione redox reactions II
PWY-4081	Reductants	glutathione redox reactions I
PWY1G-0	Reductants	mycothiol biosynthesis
THIOREDOX-PWY	Reductants	thioredoxin pathway
PWY-5521	Ascorbate-Biosynthesis	L-ascorbate biosynthesis III
PWY-882	Ascorbate-Biosynthesis	L-ascorbate biosynthesis I (L-galactose pathway)
PWY-7165	Ascorbate-Biosynthesis	L-ascorbate biosynthesis VI (engineered pathway)
PWY4FS-11	Ascorbate-Biosynthesis	L-ascorbate biosynthesis II (L-gulose pathway)
PWY-6415	Ascorbate-Biosynthesis	L-ascorbate biosynthesis V
PWY3DJ-35471	Ascorbate-Biosynthesis	L-ascorbate biosynthesis IV
PWY-5005	Super-Pathways;BIOTIN-SYN	biotin biosynthesis II
BIOTIN-BIOSYNTHESIS-PWY	Super-Pathways;BIOTIN-SYN	biotin biosynthesis I
PWY0-1507	BIOTIN-SYN	biotin biosynthesis from 8-amino-7-oxononanoate
PWY-7147	7-Keto-8-aminopelargonate-Biosynthesis	8-amino-7-oxononanoate biosynthesis II
PWY-6578	7-Keto-8-aminopelargonate-Biosynthesis	8-amino-7-oxononanoate biosynthesis III
PWY-6519	7-Keto-8-aminopelargonate-Biosynthesis	8-amino-7-oxononanoate biosynthesis I
PWY-5509	Cobalamin-Biosynthesis	adenosylcobalamin biosynthesis from cobyrinate <i>a,c</i>-diamide I
PWY-5508	Cobalamin-Biosynthesis	adenosylcobalamin biosynthesis from cobyrinate <i>a,c</i>-diamide II
PWY-5443	Cobalamin-Biosynthesis	aminopropanol phosphate biosynthesis
PWY-5523	Cobalamin-Biosynthesis	5,6-dimethylbenzimidazole biosynthesis
COBALSYN-PWY	Adenosylcobalamin-Biosynthesis	adenosylcobalamin salvage from cobinamide I
PWY-6268	Adenosylcobalamin-Biosynthesis	adenosylcobalamin salvage from cobalamin
PWY-5507	Super-Pathways;Adenosylcobalamin-Biosynthesis	adenosylcobalamin biosynthesis I (early cobalt insertion)
P381-PWY	Super-Pathways;Adenosylcobalamin-Biosynthesis	adenosylcobalamin biosynthesis II (late cobalt incorporation)
PWY-6269	Adenosylcobalamin-Biosynthesis	adenosylcobalamin salvage from cobinamide II
PWY66-366	Flavin-Biosynthesis	flavin biosynthesis IV (mammalian)
PWY-6168	Flavin-Biosynthesis	flavin biosynthesis III (fungi)
PWY-6167	Flavin-Biosynthesis	flavin biosynthesis II (archaea)
RIBOSYN2-PWY	Flavin-Biosynthesis	flavin biosynthesis I (bacteria and plants)
PWY-6613	Folate-Biosynthesis	tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate
FOLSYN-PWY	Super-Pathways;Folate-Biosynthesis	superpathway of tetrahydrofolate biosynthesis and salvage
PWY-2201	Folate-Biosynthesis	folate transformations I
PWY-6612	Super-Pathways;Folate-Biosynthesis	superpathway of tetrahydrofolate biosynthesis
1CMET2-PWY	Folate-Biosynthesis	formylTHF biosynthesis I
PWY-2161B	Folate-Biosynthesis	glutamate removal from folates
PWY-6543	Folate-Biosynthesis	4-aminobenzoate biosynthesis
PWY-6614	Folate-Biosynthesis	tetrahydrofolate biosynthesis
PWY-2161	Folate-Biosynthesis	folate polyglutamylation
PWY-3841	Folate-Biosynthesis	folate transformations II
PWY-6147	6-HM-Dihydropterin-PP-Biosynthesis	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I
PWY-6797	6-HM-Dihydropterin-PP-Biosynthesis	6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (archaea)
PANTO-PWY	Pantothenate-Biosynthesis	phosphopantothenate biosynthesis I
PWY-6654	Pantothenate-Biosynthesis	phosphopantothenate biosynthesis III
PWY-3961	Pantothenate-Biosynthesis	phosphopantothenate biosynthesis II
THISYNARA-PWY	Thiamine-Biosynthesis;Super-Pathways	superpathway of thiamin diphosphate biosynthesis III (eukaryotes)
PWY-6895	Thiamine-Biosynthesis;Super-Pathways	superpathway of thiamin diphosphate biosynthesis II
THISYN-PWY	Thiamine-Biosynthesis;Super-Pathways	superpathway of thiamin diphosphate biosynthesis I
PWY-6894	Thiamine-Biosynthesis	thiamin diphosphate biosynthesis I (E. coli)
PWY-6908	Thiamine-Biosynthesis	thiamin diphosphate biosynthesis IV (eukaryotes)
PWY-6890	Thiamine-Biosynthesis	4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis
PWY-6893	Thiamine-Biosynthesis	thiamin diphosphate biosynthesis II (Bacillus)
PWY-6907	Thiamine-Biosynthesis	thiamin diphosphate biosynthesis III (Staphylococcus)
PWY-6892	Thiamine-Biosynthesis	thiazole biosynthesis I (E. coli)
PWY-6909	Thiamine-Biosynthesis	thiazole biosynthesis III (eukaryotes)
PWY-6891	Thiamine-Biosynthesis	thiazole biosynthesis II (Bacillus)
PWY-6897	Thiamin-Salvage;Super-Pathways	thiamin salvage II
PWY-6898	Thiamin-Salvage	thiamin salvage III
PWY-6910	Thiamin-Salvage	hydroxymethylpyrimidine salvage
PWY-6896	Thiamin-Salvage	thiamin salvage I
PWY-6899	Thiamin-Salvage	base-degraded thiamin salvage
PWY-6857	Vitamin-A-Biosynthesis	retinol biosynthesis
PWY-6872	Vitamin-A-Biosynthesis	retinoate biosynthesis I
PWY-6875	Vitamin-A-Biosynthesis	retinoate biosynthesis II
PWY-7041	Visual-Cycle	the visual cycle II (molluscs)
PWY-6861	Visual-Cycle	the visual cycle I (vertebrates)
PWY-7043	Visual-Cycle	11-<i>cis</i>-3-hydroxyretinal biosynthesis
PWY-7042	Visual-Cycle	the visual cycle (insects)
PWY-6466	Vitamin-B6-Biosynthesis	pyridoxal 5'-phosphate biosynthesis II
PYRIDOXSYN-PWY	Vitamin-B6-Biosynthesis	pyridoxal 5'-phosphate biosynthesis I
PLPSAL-PWY	Vitamin-B6-Biosynthesis	pyridoxal 5'-phosphate salvage I
PWY-7204	Vitamin-B6-Biosynthesis	pyridoxal 5'-phosphate salvage II (plants)
PWY0-845	Vitamin-B6-Biosynthesis;Super-Pathways	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage
PWY-6643	Coenzyme-M-Biosynthesis	coenzyme M biosynthesis II
P261-PWY	Coenzyme-M-Biosynthesis	coenzyme M biosynthesis I
NADPHOS-DEPHOS-PWY	NAD-Metabolism	NAD phosphorylation and dephosphorylation
PWY-5083	NAD-Metabolism	NAD/NADH phosphorylation and dephosphorylation
PWY-5381	NAD-Metabolism	pyridine nucleotide cycling (plants)
PWY-7245	Super-Pathways;NAD-Metabolism	superpathway NAD/NADP - NADH/NADPH interconversion (yeast)
PWY-7268	NAD-Metabolism	NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)
PWY-7269	NAD-Metabolism	NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)
NAD-BIOSYNTHESIS-III	NAD-SYN	NAD biosynthesis III
PWY-5653	NAD-SYN	NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde
PYRIDNUCSYN-PWY	NAD-SYN	NAD biosynthesis I (from aspartate)
NAD-BIOSYNTHESIS-II	Super-Pathways;NAD-SYN	NAD salvage pathway II
PWY-3502	Super-Pathways;NAD-SYN	superpathway of NAD biosynthesis in eukaryotes
PYRIDNUCSAL-PWY	NAD-SYN	NAD salvage pathway I
NADSYN-PWY	Super-Pathways;NAD-SYN	NAD biosynthesis II (from tryptophan)
PWY3O-4106	NAD-SYN	NAD salvage pathway III
PPGPPMET-PWY	Metabolic-Regulators	ppGpp biosynthesis
PWY-6100	Metabolic-Regulators	L-carnitine biosynthesis
PWY-6405	Metabolic-Regulators	Rapoport-Luebering glycolytic shunt
PWY-6158	Polyamine-Biosynthesis;Metabolic-Regulators	creatine-phosphate biosynthesis
PWY-4983	Nitric-Oxide-Biosynthesis;ARGININE-DEG;ARGININE-SYN	citrulline-nitric oxide cycle
PWY-6845	Nitric-Oxide-Biosynthesis	nitric oxide biosynthesis (plants)
PWY0-823	Polyamine-Biosynthesis;ARGININE-DEG	arginine degradation III (arginine decarboxylase/agmatinase pathway)
ARG+POLYAMINE-SYN	Super-Pathways;Polyamine-Biosynthesis	superpathway of arginine and polyamine biosynthesis
ARGSPECAT-PWY	Polyamine-Biosynthesis	spermine biosynthesis
GLYCGREAT-PWY	Polyamine-Biosynthesis;GLYCINE-DEG	glycine degradation (creatine biosynthesis)
P101-PWY	Polyamine-Biosynthesis	ectoine biosynthesis
POLYAMINSYN3-PWY	Super-Pathways;Polyamine-Biosynthesis	superpathway of polyamine biosynthesis II
POLYAMSYN-PWY	Super-Pathways;Polyamine-Biosynthesis	superpathway of polyamine biosynthesis I
PWY-5907	Polyamine-Biosynthesis	homospermidine biosynthesis
PWY-6173	Polyamine-Biosynthesis	histamine biosynthesis
PWY-6456	Polyamine-Biosynthesis	serinol biosynthesis
PWY-6562	Polyamine-Biosynthesis	norspermidine biosynthesis
PWY-6565	Super-Pathways;Polyamine-Biosynthesis	superpathway of polyamine biosynthesis III
PWY0-1303	Polyamine-Biosynthesis	aminopropylcadaverine biosynthesis
TRYPANOSYN-PWY	Polyamine-Biosynthesis	trypanothione biosynthesis
URSIN-PWY	Super-Pathways;Polyamine-Biosynthesis	ureide biosynthesis
PWY-5695	Polyamine-Biosynthesis;Purine-Degradation	urate biosynthesis/inosine 5'-phosphate degradation
PWY-4021	Betaine-Biosynthesis;Amino-Acid-Degradation	&beta;-alanine betaine biosynthesis
P541-PWY	Betaine-Biosynthesis	glycine betaine biosynthesis IV (from glycine)
CHOLINE-BETAINE-ANA-PWY	Choline-Degradation;Betaine-Biosynthesis	choline degradation I
PWY-3722	Betaine-Biosynthesis	glycine betaine biosynthesis II (Gram-positive bacteria)
PWY1F-353	Betaine-Biosynthesis	glycine betaine biosynthesis III (plants)
BETSYN-PWY	Betaine-Biosynthesis	glycine betaine biosynthesis I (Gram-negative bacteria)
P542-PWY	Super-Pathways;Choline-Degradation;Betaine-Biosynthesis	choline-<i>O</i>-sulfate degradation
PWY-6004	Betaine-Biosynthesis	glycine betaine biosynthesis V (from glycine)
PWY-43	Putrescine-Biosynthesis	putrescine biosynthesis II
PWY-40	Putrescine-Biosynthesis	putrescine biosynthesis I
PWY-6305	Putrescine-Biosynthesis	putrescine biosynthesis IV
PWY-46	Putrescine-Biosynthesis	putrescine biosynthesis III
BSUBPOLYAMSYN-PWY	Spermidine-Biosynthesis	spermidine biosynthesis I
PWY-6834	Spermidine-Biosynthesis	spermidine biosynthesis III
PWY-6559	Spermidine-Biosynthesis	spermidine biosynthesis II
UDPNACETYLGALSYN-PWY	UDP-NAc-Glucosamine-Biosynthesis	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis II
BRANCHED-CHAIN-AA-SYN-PWY	Super-Pathways;Amino-Acid-Biosynthesis	superpathway of leucine, valine, and isoleucine biosynthesis
PWY-6629	Super-Pathways;Amino-Acid-Biosynthesis	superpathway of tryptophan biosynthesis
PWY-3481	Super-Pathways;Amino-Acid-Biosynthesis	superpathway of phenylalanine and tyrosine biosynthesis
