sample_id	total	cellular_biosynthetic_process	androgen_biosynthetic_process	estrogen_biosynthetic_process	polyphosphate_biosynthetic_process	isoprenoid_biosynthetic_process	phospholipid_biosynthetic_process	vitamin_biosynthetic_process	toxin_biosynthetic_process	cytokinin_biosynthetic_process	auxin_biosynthetic_process	mucilage_biosynthetic_process	organic_acid_biosynthetic_process	antibiotic_biosynthetic_process	peptidyl_diphthamide_biosynthetic_process_from_peptidyl_histidine	heterocycle_biosynthetic_process	aromatic_compound_biosynthetic_process	organic_phosphonate_biosynthetic_process	cellular_carbohydrate_biosynthetic_process	cellular_macromolecule_biosynthetic_process	neurotransmitter_biosynthetic_process	ketone_biosynthetic_process	alkane_biosynthetic_process	alkene_biosynthetic_process	cellular_alcohol_biosynthetic_process	cellular_nitrogen_compound_biosynthetic_process	sulfur_compound_biosynthetic_process	glycerolipid_biosynthetic_process	aldehyde_biosynthetic_process	neutral_lipid_biosynthetic_process	membrane_lipid_biosynthetic_process	glycerol_ether_biosynthetic_process	ketone_body_biosynthetic_process	Remaining
0159_AA34_42405_20190425_ST	249272	201	0	0	76.75	176.9375	253.096875	134.108101851852	20.3333333333333	27.3333333333333	0	0	271.930124421296	5.58333333333333	0.166666666666667	527.427244849843	437.566927389526	5.66666666666667	88.1892361111111	698.289037698413	0	40.7899305555555	0.708333333333333	0	0	560.654270312806	150.065856481481	26.9907407407407	15.9027777777778	0	35.5791666666667	0	0	245516.930543476
0159_AQ29_10014_20170828_ST	248505	183.833333333333	0	0	71.8333333333335	173.958333333333	254.408333333333	120.320447530864	10.3333333333333	30.6666666666667	0	0	258.586907242063	8.23611111111111	0	515.611921081962	428.688155649863	1	72.5868055555555	737.87652116402	0	30.5520833333333	0.152777777777778	0	0	552.939988211591	135.505439814815	25.6666666666667	12.6388888888889	0	35.8537037037037	0	0	244843.750248935
0159_AQ22_10437_20191001_ST	247060	318.166666666667	0	0	109.5	160.805555555555	210.170138888889	147.660416666667	15	36.6666666666667	0	0	256.481884507275	18.125	0	518.829543467078	420.470376800411	5.66666666666667	72.1649305555555	547.494097222222	0	34.7152777777778	0.208333333333333	0	0	520.843085133745	145.22337962963	23.2453703703704	13.6111111111111	0	29.5953703703704	0	0	243455.35612861
0159_AY44_33017_20170921_ST	245588	329.333333333333	0	0	78.5	177.263888888889	224.446527777778	132.570767195767	25.6666666666667	42.3333333333333	0	0	235.444885912698	19.4166666666667	0	470.063879029493	375.150700017147	9	63.3420138888889	596.612516534392	0	31.71875	0.527777777777777	0	0	490.749659452773	127.397222222222	20.3287037037037	8.81944444444444	0	40.4166666666667	0	0	242088.896596487
0159_AQ29_10044_20171212_ST	244063	441.666666666667	0	0	83.5	326.805555555556	256.790277777778	88.7476851851852	3	32	0	0	269.681027199074	0.5	0	454.78202031893	393.693185442387	1	65.7517361111111	577.057258597883	0	41.2604166666667	0	0	0	478.364080504115	109.740740740741	28.0648148148148	13.2916666666667	0	47.7592592592592	0	0	240349.543608493
0159_AP39_21084_20171121_ST	243606	228.916666666667	0	0	90.75	165.388888888889	256.023611111111	139.173564814815	27.3333333333333	31	0	0	257.372600033069	7.36805555555556	0	502.566384173525	393.596523062414	4	65.4815972222222	641.473429232804	0	29.4270833333333	0.416666666666667	0	0	519.735064729081	131.210416666667	27.3148148148148	15.4722222222222	0	24.5703703703704	0	0	240047.408707103
0159_AP39_21146_20171214_ST	241040	318.583333333333	0	0	73	180.361111111111	219.993055555556	120.90380952381	22.1111111111111	30.3333333333333	0	0	219.311959738757	2.81944444444445	0	453.943395061729	371.181890432099	3.33333333333333	65.3607638888889	627.020916005291	0	29.90625	1.41666666666667	0	0	491.247257495591	139.140509259259	23.587962962963	14.7083333333333	0	30.1314814814815	0	0	237601.604081928
0159_AS41_40011_20180102_ST	240108	259.833333333333	0	0	82.75	153.444444444444	221.5125	124.242328042328	33	24.3333333333333	0	0	264.335832506614	9.475	0	482.020332647462	379.566416201254	5	65.6390467171717	601.619932960558	0	25.2326388888889	0.375	0	0	494.863159727789	132.390972222222	23.6157407407407	13.4722222222222	0	22.8527777777778	0	0	236688.424988234
0159_AB10_101564_20190227_ST	239855	139.833333333333	0	0	61	179.361111111111	244.013194444445	91.441865079365	27	15.3333333333333	0	0	242.388815310847	9.05555555555556	1	496.396502914952	397.287455295904	3.66666666666667	63.1116898148148	778.414632936508	0	26.1145833333333	4.20833333333333	0	0	555.152356089555	149.057175925926	24.25	11.4583333333333	0	25.6148148148148	0	0	236309.840247373
0159_AB10_26379_20190116_ST	238539	361.5	0	0	31.8333333333333	138.784722222222	185.978621031746	145.200888447972	15	11.6666666666667	0	0	215.948128306878	5.70833333333333	0	422.36225680972	332.338754164217	0.666666666666667	82.5335005144033	598.34033840388	0	88.9895833333333	0	7.83333333333333	0	445.601691333529	194.988611111111	26.5839947089947	10.9305555555556	0	43.2106481481482	0	0	235172.999372575
0159_BE31_82027_20200115_ST	238501	192.083333333333	0	0	73.5	180.888888888889	226.213194444444	129.076759259259	20.4444444444444	28.6666666666667	0	0	264.266395089286	9.08333333333333	0	507.622205075446	399.803015260631	5.66666666666667	74.5361111111111	639.310912698412	0	30.4375	0.625	0	0	520.797760631001	122.038657407407	25.6342592592593	10.8611111111111	0	25.2953703703704	0	0	235014.148414949
0159_BE31_82018_20191107_ST	235995	184.833333333333	0	0	75	166.222222222222	242.534722222222	128.280641534391	28.1111111111111	20.6666666666667	0	0	257.024592427249	3.72222222222222	0	500.290605709876	408.020227623457	5	69.9677083333333	687.718998015873	0	31.5833333333333	0.666666666666667	0	0	532.66723930776	141.095138888889	26.8518518518518	16.9027777777778	0	31.3462962962963	0	0	232436.493644455
0159_AJ09_750067_20191202_ST	233894	205.5	0	0	73.5	174.666666666667	248.311805555556	128.662466931217	22.4444444444444	22.6666666666667	0	0	238.076760912698	10.5472222222222	0.333333333333333	466.525098593964	389.770425974917	3	64.3454861111111	656.851306216931	0	26.1666666666667	0.409722222222222	0	0	516.755951768567	133.703009259259	23.3055555555556	10.6527777777778	0	31.3592592592592	0	0	230446.445373861
0159_AY44_33058_20171008_ST	233627	281.366666666667	0	0	33.25	121.368055555556	188.986160714286	113.691572971781	13.3333333333333	0.333333333333333	0	0	179.21435474537	45	0	390.302870156036	283.798672625171	0.666666666666667	80.1493055555555	469.453472222222	0	76.1145833333333	0.305555555555556	2	0	388.616527563443	146.404563492063	30.0727513227513	9.98611111111111	0	31.8662037037037	0	0	230740.719239372
0159_AQ29_10008_20170712_ST	232901	303	0	0	82.25	160.833333333333	182.463888888889	147.847222222222	9.33333333333333	25.6666666666667	0	0	238.783131200397	0.375	0	457.973100994513	380.239860253772	4.33333333333333	57.3107638888889	424.894494047619	0	32.3854166666667	0.361111111111111	0	0	466.039188957476	147.314351851852	19.7361111111111	10.9027777777778	0	34.5046296296296	0	0	229714.452284731
0159_AN08_59016_20180410_ST	231918	260.166666666667	0	0	65.0833333333335	157.1875	206.703819444444	113.039801587302	27.3333333333333	23.3333333333333	0	0	227.061114417989	4.56944444444444	0	434.644465020576	354.037752057613	3.66666666666667	69.874537037037	608.225628306878	0	32.7465277777778	0.319444444444444	0	0	469.498843327454	122.788541666667	23.3888888888889	12.7638888888889	0	28.325462962963	0	0	228673.241006393
0159_AH05_15003_20171207_ST	230276	211.666666666667	0	0	71.25	184.583333333333	230.947222222222	117.963062169312	26.6666666666667	27.3333333333333	0	0	253.881714203042	4.02777777777778	0	478.930439386145	395.14062457133	8.83333333333333	59.6493055555555	694.471825396825	0	27.625	0.388888888888889	0	0	518.672833566039	125.477314814815	27	14.8194444444444	0	26.1240740740741	0	0	226770.547139596
0159_AP39_21031_20171208_ST	228692	264.416666666667	0	0	76.25	131.791666666667	214.996527777778	131.900330687831	26.6666666666667	33	0	0	206.460665095899	18.2083333333333	0	445.502707904664	345.745501114541	9.33333333333333	56.6290509259259	537.680505952381	0	29.1840277777778	0.694444444444444	0	0	457.622416899373	120.53587962963	22.5509259259259	14.8472222222222	0	26.5685185185185	0	0	225521.414608456
0159_AP39_21172_20180201_ST	227290	371.166666666667	0	0	84.75	148.611111111111	201.95	127.766203703704	16	29.6666666666667	0	0	216.866232638889	2.09722222222222	0	443.145432527435	367.432153206447	1	65.1961805555556	466.410003306878	0	28.4895833333333	0.402777777777778	0	0	456.456659379287	131.799537037037	20.6388888888889	12.4583333333333	0	33.4074074074074	0	0	224064.288940237
0159_AP39_21039_20171025_ST	224118	129.75	0	0	67.75	159.694444444444	264.970833333333	108.372288359788	28.3333333333333	17.6666666666667	0	0	277.461922949735	7.04166666666667	0	487.400509075544	390.020377902704	1.66666666666667	60.0451388888889	716.597222222223	0	28.3333333333333	0.222222222222222	0	0	517.622136059671	113.912962962963	30.7824074074074	19.8472222222222	0	26.3861111111111	0	0	220664.122534171
0159_BE31_82023_20200120_ST	222526	191.166666666667	0	0	77.6666666666665	155.850694444444	196.545486111111	122.930142195767	24.6666666666667	20.6666666666667	0	0	256.962698412699	11.0833333333333	0	481.309530790711	381.689432686655	26.5	59.5138888888889	634.599867724868	0	37.9861111111111	0.236111111111111	0.166666666666667	0	499.334836676954	123.344328703704	26.7037037037037	13.0138888888889	0	22.1958333333333	0	0	219161.866778549
0159_AQ22_10428_20190912_ST	217669	93.0833333333333	0	0	90	169.399305555555	217.346527777778	113.788194444444	15.6666666666667	18.3333333333333	0	0	289.889487847222	2.59722222222222	0	492.521275720164	409.937340534979	4	59.9461805555555	672.110168650793	0	21.0625	0.166666666666667	0.166666666666667	0	520.582734053498	114.705555555556	22.287037037037	14.3611111111111	0	20.5648148148148	0	0	214306.483877453
0159_AQ29_10149_20190729_ST	216312	342	0	0	59	237.513888888889	193.875694444444	67.5631944444444	4.66666666666667	24.6666666666667	0	0	225.652893518518	1.51388888888889	0	375.205964934842	342.821875428669	0.333333333333333	53.6631944444444	565.680985449736	0	28.7291666666667	0	0	0	434.346937157064	84.7243055555555	22.5462962962963	10.7638888888889	0	34.7962962962963	0	0	213201.93486203
0159_AY44_33070_20171016_ST	214139	162.97619047619	0	0	35.75	134.583333333333	196.85496031746	97.3843860229277	22.4444444444444	12	0	0	204.055865575397	30.0555555555556	0	402.533642893886	308.380366879776	0	69.0833333333333	579.25916005291	0	86.4166666666667	0	0.333333333333333	0	402.235403806584	175.230687830688	32.5066137566138	10.8333333333333	0	33.5518518518519	0	0	211142.530870536
0159_AA34_42304_201812213_ST	213607	372.916666666667	0	0	89.25	163.472222222222	200.808333333333	125.368209876543	10	40	0	0	195.16685474537	0.0972222222222222	0	423.068287037037	344.52024691358	0	66.4791666666667	455.190476190476	0	36.5520833333334	0.0416666666666667	0	0	430.914583333333	130.369444444444	18.4259259259259	11.8333333333333	0	41.4907407407407	0	0	210451.034536348
0159_AQ29_10030_20171008_ST	212222	52.3333333333333	0	0	44.5	176.440476190476	262.642757936508	93.5212962962963	13.6666666666667	16.3333333333333	0	0	247.075944940476	4.02777777777778	0.5	490.453173439643	421.922008316186	2.66666666666667	62.3697916666667	783.703389550265	0	18.71875	0.763888888888889	0	0	544.831182698903	103.207638888889	21.6111111111111	14.4861111111111	0.0555555555555556	30.6435185185185	0	0	208815.525627113
0159_AP39_21450_20180907_ST	212083	283.333333333333	0	0	106.25	163.409722222222	240.672916666667	115.776157407407	17	39.3333333333333	0	0	222.435772569444	3.15277777777778	0	414.497062757201	323.906468621399	0.333333333333333	48.9114583333333	519.725611772487	0	25.09375	0.527777777777777	0	0	440.488034979424	147.082638888889	19.6990740740741	7.16666666666667	0.0185185185185185	32.4	0	0	208911.785590967
0159_AY44_33298_20200114_ST	209963	160.083333333333	0	0	72.4166666666665	126.277777777778	186.952430555556	115.014517195767	23	19	0	0	229.735498925264	9.68055555555556	0	449.152395618999	356.754602409122	0.666666666666667	61.828125	587.354844576719	0	21.3888888888889	0.583333333333333	0	0	473.603395949686	112.452199074074	23.8148148148148	12.4583333333333	0	25.3560185185185	0	0	206895.425601806
0159_AQ22_10448_20191125_ST	206142	191.166666666667	0	0	67.6666666666665	147.555555555555	210.2375	109.506944444444	13.6666666666667	24.6666666666667	0	0	228.640581597222	8.54166666666667	0	440.050167609739	352.525723165295	5.66666666666667	61.5972222222222	532.137103174603	0	28.6041666666667	0.3125	0	0	465.138246313443	120.730324074074	21.0972222222222	10.9444444444444	0	29.0731481481481	0	0	203072.474150362
0159_AP39_21159_20171202_ST	201214	186.25	0	0	63	106.958333333333	215.429861111111	95.805753968254	25.3333333333333	17	0	0	198.041318617725	9.51388888888889	0	384.877114197531	299.311072530864	4	54.4496527777778	465.163872354497	0	18.0972222222222	1.50694444444444	0	0	388.471740520282	108.693518518519	18.5185185185185	11.75	0	20.9570987654321	0	0	198520.870755897
0159_AN38_59055_20190227_ST	199496	281.5	0	0	53.1666666666665	173.302083333333	181.365724206349	82.8998677248677	11	20.3333333333333	0	0	191.646877066799	2	0	368.809564410641	308.630949992651	1.33333333333333	61.953125	556.782357804232	0	40.4479166666667	0.222222222222222	1.83333333333333	0	409.084547876249	109.867493386243	18.4742063492063	9.66666666666667	0	30.5273148148148	0	0	196581.152415812
0159_AY44_33048_20170924_ST	198959	235.833333333333	0	0	59.4166666666665	126.447916666667	177.965277777778	96.9503858024691	19	17.3333333333333	0	0	175.309622602513	3.76388888888889	0	356.541364454732	279.231665380658	4	63.7934027777778	459.031365740741	0	29.5659722222222	0.736111111111111	0	0	374.954095936214	105.834953703704	19.5601851851852	9.59722222222222	0	22.6074074074074	0	0	196321.525828786
0159_AA34_42231_20181203_ST	197915	266.833333333333	0	0	74.75	116.850694444444	162.698263888889	97.5180555555555	8.66666666666667	19	0	0	170.619508515212	5.66666666666667	0	348.48169446894	290.86030117088	2.33333333333333	58.2482638888889	388.716583994709	0	29.0052083333334	0.388888888888888	0	0	383.587250024495	140.176041666667	17.3194444444444	6.79166666666667	0	28.9023148148148	0	0	195297.585819233
0159_AP39_21181_20180215_ST	197226	239.666666666667	0	0	72.75	146.121527777778	183.188541666667	107.654993386243	11.3333333333333	21	0	0	217.292921626984	1.08333333333333	0	430.738658264746	352.293113732118	0.333333333333333	53.8090277777778	527.880720899471	0	23.5520833333333	0.0277777777777777	0	0	456.389551121889	117.327546296296	17.3657407407407	10.5972222222222	0	28.5939814814815	0	0	194206.999925228
0159_BD46_77021_20190227_ST	192375	246.833333333333	0	0	74	140.458333333333	193.726388888889	103.411474867725	15.7777777777778	22	0	0	191.652723214286	3.81944444444444	0	377.013608355379	308.13335372575	20	45.8923611111111	472.380985449735	0	29.6493055555555	1.27777777777778	0	0	404.759640101411	102.056481481481	19.6111111111111	9.72222222222222	0	27.0074074074074	0	0	189565.816269841
0159_BA21_18015_20710113_ST	190916	218.333333333333	0	0	65.4166666666665	115.260416666667	153.295486111111	92.7777645502645	24.9166666666667	17	0	0	181.09591724537	3.875	0	365.712940519057	279.477465430874	3	48.9364583333333	432.518700396825	0	25.9479166666666	0.416666666666667	0	0	374.367558574613	113.322470238095	17.7962962962963	9.26388888888889	0	18.8847222222222	0	0	188354.383664526
0159_AA34_42238_20181126_ST	190912	50.1666666666667	0	0	91.25	116.347222222222	231.945138888889	77.338955026455	22.1111111111111	6	0	0	256.986859292328	4.34722222222222	0	400.140514403292	323.992119341564	19	49.6292438271605	623.145800264551	0	18.40625	0.541666666666667	0	0	442.966076572604	95.1956018518519	23.4212962962963	13.0833333333333	0	8.34537037037037	0	0	188037.639551642
0159_AG26_66000_20171207_ST	190416	232.083333333333	0	0	65.25	146.972222222222	192.475	103.643816137566	17.3333333333333	23.6666666666667	0	0	199.671450066138	16.9055555555556	0	388.155184756516	315.276612225651	12.3333333333333	55.6753472222222	504.654811507936	0	23.8541666666667	0.708333333333333	0	0	405.586765444346	110.177314814815	20.0555555555556	9.01388888888889	0	24.4731481481481	0	0	187548.034160788
0159_AN08_59042_20190102_ST	188874	253.916666666667	0	0	52.75	209.722222222222	202.53125	67.4197089947089	9.66666666666667	25.3333333333333	0	0	189.252849702381	1.04166666666667	0	336.356168124143	290.184802383402	1.66666666666667	46.4363425925926	494.252876984127	0	30.4583333333333	0.208333333333334	0	0	375.743254764354	82.9497685185185	19.7916666666667	8.95833333333333	0	30.712962962963	0	0	186144.646126084
0159_AA34_42260_201800927_ST	185703	104.416666666667	0	0	72.75	112.472222222222	201.577083333333	89.356712962963	8.66666666666667	16.6666666666667	0	0	221.910517939815	7.75	0	382.897158779149	315.444303840878	6.33333333333333	54.4201388888889	515.437863756613	0	17.125	0.25	0	0	416.698200445816	99.1032407407407	19.7916666666667	12.3194444444444	0	15.5462962962963	0	0	183012.066816349
0159_AY44_33277_20191212_ST	183826	173.916666666667	0	0	70.5	122.138888888889	172.665972222222	100.049656084656	16.6666666666667	24.3333333333333	0	0	194.554713541667	8.19027777777778	0	376.688386059671	302.334196244856	6	46.5267361111111	513.748230820105	0	20.1145833333333	0.583333333333333	0	0	401.948634075544	98.9386574074073	17.9444444444444	10.7083333333333	0	20.2675925925926	0	0	181127.180697062
0159_AA34_42208_20180907_ST	182420	111	0	0	77.25	145.861111111111	158.151388888889	101.667394179894	14.3333333333333	12.3333333333333	0	0	237.480863508598	7.55555555555556	0	400.758092849794	320.051865997942	7.66666666666667	45.703125	487.34730489418	0	17	0.208333333333333	0	0	406.443096156672	102.063657407407	17.2916666666667	13.75	0	13.4259259259259	0	0	179722.657285191
0159_AA34_42222_201800920_ST	182178	138.583333333333	0	0	70.5	117.555555555556	146.472222222222	76.2768518518519	17.3333333333333	7.66666666666667	0	0	220.603677662037	1.5	0	380.728079561043	294.799877400549	10.3333333333333	47.8263888888889	465.426355820106	0	12.5173611111111	0.0555555555555556	0	0	386.882940672154	98.4925925925926	13.9305555555556	10.6388888888889	0	15.875	0	0	179644.001429995
0159_BA21_18023_20180102_ST	181748	197.416666666667	0	0	43.4166666666667	116.451388888889	165.144890873016	90.1746781305115	12.3333333333333	17	3	0	180.418865327381	2.46111111111111	0.166666666666667	344.543477794924	263.373431498628	0	49.2125	417.098809523809	0	34.53125	1.91666666666666	0	0	359.607346842543	115.047916666667	19.0621693121693	6.375	0	27.0171296296296	0	0	179282.230034401
0159_AA34_42186_20180806_ST	180415	377.166666666667	0	0	56.4166666666665	153.388888888889	156.209722222222	124.641203703704	6.33333333333333	10	0	0	203.156626157407	31.3333333333333	0	410.795617835097	308.543579695767	9.66666666666667	48.0815972222222	440.975512566138	0	59.2604166666667	0	0	0	399.418418761023	121.61712962963	18.2638888888889	6.45833333333333	0	34.1351851851852	0	0	177439.137212577
0159_AA34_42454_20190801_ST	176441	165.833333333333	0	0	17.5833333333333	101.173611111111	141.317757936508	80.8649691358025	11.1111111111111	12.6666666666667	0	0	181.815211226852	33.5138888888889	0	308.435068923917	234.615538500637	0.333333333333333	58.2881944444444	437.356051587302	0	68.3645833333333	0.0416666666666667	0.5	0	317.10896938688	133.568402777778	25.8227513227513	5.73148148148148	0	18.1564814814815	0	0	174086.797594016
0159_AP39_21142_20180131_ST	172290	187	0	0	62	118.444444444444	143.4	90.5240740740741	10.6666666666667	26.6666666666667	0	0	165.323975694444	23.2777777777778	0	338.731118398491	269.849914694787	6.33333333333333	57.0451388888889	367.072255291006	0	18.2604166666667	0.305555555555556	0	0	347.299405435528	86.174537037037	15.3703703703704	6.20833333333333	0	21.4759259259259	0	0	169928.570089745
0159_BD46_77051_20190920_ST	170952	213.666666666667	0	0	33.25	168.875	165.496527777778	68.6632275132275	7.66666666666667	23.6666666666667	0.333333333333333	0	176.016533151455	9.6875	0	324.65260202332	273.016444615912	1	52.8072916666667	468.95980489418	0	27.21875	0.0972222222222222	0	0	353.301725700568	82.6386574074074	17.537037037037	10.0416666666667	0	22.9583333333333	0	0	168450.448342657
0159_BD46_77070_20191018_ST	169883	162.666666666667	0	0	56.25	113.940476190476	164.755257936508	89.625319664903	20.6666666666667	17.3333333333333	0	0	177.906002397487	2.44444444444444	0.5	333.540940929355	264.316033521948	2.66666666666667	48.7222222222222	441.842791005291	0	21.6041666666666	0.583333333333333	0	0	358.228110241524	98.0837962962963	18.912037037037	9	0.0185185185185185	20.9175925925926	0	0	167458.475623668
0159_BA21_18006_20171110_ST	169514	191.916666666667	0	0	55.5	101.875	138.768055555555	85.9618386243386	13.6666666666667	15.3333333333333	0	0	152.075660548942	4.5	0	305.532097479424	240.456503343622	1	45.8871527777778	333.091782407407	0	18.9375	1.48611111111111	0	0	309.114207267784	96.9856481481482	14.5740740740741	6.29166666666667	0	20.5185185185185	0	0	167360.52751681
0159_AY44_33052_20171004_ST	169365	303.416666666667	0	0	43.5833333333333	193.267361111111	159.976388888889	66.8882716049383	9.66666666666667	25	0	0	155.06416087963	6.11111111111111	0.333333333333333	302.687680898491	264.082241083676	2.83333333333333	53.6371527777778	445.732523148148	0	33.03125	0.263888888888889	0	0	341.512680898491	83.8548611111111	17.4722222222222	9.24074074074072	0	28.7240740740741	0	0	166818.620057227
0159_AN08_59022_20180323_ST	169303	191.666666666667	0	0	44.5	114.152777777778	161.073611111111	79.3481812169312	15.3333333333333	18.3333333333333	0	0	172.433406498016	4	0	347.591767863267	277.789692245983	0.333333333333333	44.0943287037037	487.679513888889	0	20.8229166666667	1.08333333333333	0	0	372.617569781256	103.12025462963	17.0324074074074	11.3194444444444	0	23.3046296296296	0	0	166795.369498135
0159_AA34_42269_20181008_ST	162997	167.25	0	0	52.5	81.638888888889	133.000694444444	70.9761574074074	9.66666666666667	18	0	0	137.503080357143	18.7361111111111	0	302.966035236626	252.512470421811	11.6666666666667	46.9618055555556	370.874966931217	0	17.7604166666667	0	0	0	351.065803755144	78.5793981481481	12.6481481481481	9.36111111111111	0	18.7962962962963	0	0	160834.535282187
0159_AK37_71075_20200119_ST	162895	221.666666666667	0	0	66.5	118.375	165.890277777778	77.038082010582	16.7777777777778	24	0	0	158.90003926918	1.97222222222222	0	324.954978627768	261.228388019302	3	45.1586805555555	462.356266534392	0	20.0555555555555	0.472222222222222	0	0	360.434621484911	92.1106481481482	15.9166666666667	6.63888888888889	0	23.1305555555556	0	0	160428.422462017
0159_AQ29_10024_20170928_ST	162263	198.916666666667	0	0	45.25	205.069444444444	169.79375	73.8805555555555	3.33333333333333	25.6666666666667	0	0	183.062495866402	0.527777777777778	0	319.989145661866	267.091784550754	1.66666666666667	38.5104166666667	404.910085978836	0	19.5729166666667	0.0416666666666667	0	0	327.008358624829	83.7081018518518	17.3148148148148	9.58333333333333	0	28.7731481481481	0	0	159839.328870058
0159_BD46_77026_20181027_ST	161497	231.75	0	0	49.6666666666667	152.833333333333	177.362152777778	63.4325396825397	11.3333333333333	22.6666666666667	0	0	163.90900380291	4.70833333333333	0	301.678642403978	254.823989626201	1	45.3315972222222	461.880671296296	0	23.7743055555555	0.409722222222222	0	0	335.072243594455	85.7118055555556	19.1898148148148	10.5694444444444	0.0185185185185185	24.3671296296296	0	0	159055.51008552
0159_AQ22_10429_20190622_ST	160041	244.583333333333	0	0	39	215.319444444444	148.406944444445	61.5833333333333	1.66666666666667	22.3333333333333	0	0	171.651779513889	2	0	321.926545353224	275.920171896433	0.666666666666667	44.5173611111111	402.283763227513	0	20.21875	0	0	0	332.993559242112	72.8122685185185	15.6388888888889	12.125	0	26.6018518518519	0	0	157608.750338174
0159_BB02_45014_20190625_ST	159288	261.666666666667	0	0	17.5833333333333	79.4618055555555	112.997966269841	67.3058201058201	7.66666666666667	3.33333333333333	0	0	126.257233796296	3.75	0	257.429851802861	195.409418601803	0	60.7413194444444	335.167113095238	0	54.9166666666667	0	2.83333333333333	0	269.768277728787	103.85291005291	22.6190476190476	5.05555555555556	0	21.0634259259259	0	0	157279.120254446
0159_BD46_77001_20190606_ST	158658	149.25	0	0	46.9166666666667	106.90625	160.921527777778	78.3009325396826	16	16	0	0	161.421628637566	4.3125	0	304.831316658093	246.507551225994	1.66666666666667	47.8659722222222	415.236574074074	0	24.9479166666667	0.263888888888889	0	0	325.469810375024	93.4667824074074	17.2731481481481	8.47222222222222	0	20.9907407407407	0	0	156410.977904082
0159_BE31_82025_20191107_ST	158379	123.583333333333	0	0	42.75	114.069444444444	157.245833333333	73.4513227513228	13	15.3333333333333	0	0	172.405630787037	4.54166666666667	0.5	324.398151577503	262.57018861454	1.66666666666667	43.0451388888889	490.170701058201	0	14.1145833333333	1.0625	0	0	347.188214408191	93.2994212962963	16.1685185185185	9.08333333333333	0.0111111111111111	19.8296296296297	0	0	156039.511276914
0159_AP39_21059_20171128_ST	158088	110.666666666667	0	0	60	101.888888888889	129.1625	73.6158399470899	14.6666666666667	8	0	0	199.723683035714	6.725	0	344.196138974623	253.54517446845	4	34.1354166666667	492.95	0	10.5520833333333	0.333333333333333	0	0	353.441426673035	105.60625	11.8611111111111	7.40277777777778	0	12.2944444444444	0	0	155753.232598012
0159_AS41_40091_20190918_ST	155504	169.416666666667	0	0	42.25	106.569444444444	139.529513888889	69.4009259259259	17.7777777777778	17.6666666666667	0	0	151.787024222884	5.20833333333335	0	285.063642403978	236.699676354595	8.33333333333333	39.9149305555555	403.599322089947	0	15.8333333333333	1.02083333333333	0	0	308.701373885459	84.1273148148148	15.0185185185185	6.93055555555555	0	19.6550925925926	0	0	153359.495720302
0159_AP39_21026_20171017_ST	152822	139	0	0	53.75	83.4722222222222	142.813988095238	85.4146715167548	17.3333333333333	3.33333333333333	0	0	175.207154017857	9.77777777777778	0	315.913244904958	244.558626298256	3	51.3472222222222	437.429298941799	0	27.0763888888889	0.694444444444444	0	0	348.884441994905	94.1319444444444	19.0714285714286	10.6574074074074	0	17.0472222222222	0	0	150542.085849362
0159_AQ22_10427_20190802_ST	151088	101.5	0	0	66.75	111.305555555555	153.588194444444	81.8041666666667	15.3333333333333	18	0	0	194.843372602513	3.11111111111111	0	341.758229595336	278.308299039781	3.66666666666667	42.8211805555556	425.382192460317	0	12.0208333333333	0.0416666666666667	0	0	353.921076817558	86.7361111111111	17.3518518518518	8.15277777777778	0	19.8324074074074	0	0	148751.770973003
0159_AP39_21600_20181107_ST	150297	108.333333333333	0	0	51.5	96.7499999999999	155.830555555556	78.662123015873	15.6666666666667	17.6666666666667	0	0	157.264575066138	4.63888888888889	0	302.323532235939	235.210345507545	4.33333333333333	41.8149305555555	402.644758597884	0	15.1770833333333	0.319444444444444	0	0	312.979563981971	78.3155092592593	15.0092592592593	10.75	0	11.7240740740741	0	0	148180.085356224
0159_BE31_82024_20191122_ST	149706	196.916666666667	0	0	46.6666666666667	106.718253968254	153.635416666667	82.2987764550265	16	18	0	0	154.907488839286	10.2777777777778	0	300.775248995689	249.6901101068	4	43.2378472222222	400.732986111111	0	18.5243055555555	0.347222222222222	0	0	320.322372011562	83.7465277777778	16.5324074074074	6.93055555555555	0	23.2222222222222	0	0	147452.517147771
0159_AA34_42217_201800907_ST	146998	169.333333333333	0	0	42.5	88.8333333333333	128.386111111111	78.4805555555556	12.3333333333333	15.6666666666667	0	0	142.661782820767	2.36111111111111	0	291.065532836077	228.608125428669	0.333333333333333	47.4861111111111	339.613492063492	0	20.09375	0.208333333333333	0	0	300.346551354595	83.9798611111111	13.712962962963	8.33333333333333	0	17.6648148148148	0	0	144965.997571052
0159_BC25_41007_20171117_ST	144866	130.416666666667	0	0	35.5	112.375	153.944444444445	66.1681216931217	19	11.6666666666667	0	0	154.9018349041	5.51388888888889	0	295.167527863512	241.474217678327	1.33333333333333	38.3524305555555	455.468468915344	0	15.3958333333333	0.9375	0.166666666666667	0	319.89089095875	83.9425925925926	15.0648148148148	9.43055555555555	0	15.5944444444444	0	0	142684.294100024
